Store #,Store Type,Shipping City,State,Zip Code,Tier Name,Article #
674,Supercenter,Gallatin,TN,37066,Tier 02 ,100673606
675,Supercenter,Union City,TN,38261,Tier 02 ,100673606
676,Supercenter,Rockwood,TN,37854,Tier 02 ,100673606
677,Supercenter,Dyersburg,TN,38024,Tier 02 ,100673606
678,Supercenter,Newport,TN,37821,Tier 02 ,100673606
680,Supercenter,Greeneville,TN,37745,Tier 02 ,100673606
681,Supercenter,Guntersville,AL,35976,Tier 04,100673608
682,Supercenter,Murfreesboro,TN,37129,Tier 02 ,100673606
683,Supercenter,Lawrenceburg,TN,38464,Tier 02 ,100673606
684,Supercenter,Lexington,TN,38351,Tier 03,100673607
685,Supercenter,Morristown,TN,37813,Tier 02 ,100673606
686,Supercenter,Fitzgerald,GA,31750,Tier 01 ,100673605
687,Supercenter,Crossville,TN,38555,Tier 02 ,100673606
688,Supercenter,Nashville,TN,37211,Tier 03,100673607
689,Supercenter,Somerset,KY,42501,Tier 04,100673608
690,Supercenter,Elizabethton,TN,37643,Tier 02 ,100673606
691,Supercenter,Fort Payne,AL,35968,Tier 02 ,100673606
692,Supercenter,Danville,KY,40422,Tier 03,100673607
693,Wal-Mart,Jackson,KY,41339,Tier 04,100673608
694,Supercenter,Henderson,KY,42420,Tier 05,100673609
695,Supercenter,Madison,TN,37115,Tier 03,100673607
696,Wal-Mart,Prestonsburg,KY,41653,Tier 04,100673608
697,Supercenter,Ocala,FL,34471,Tier 02 ,100673606
698,Supercenter,Cleveland,TN,37312,Tier 03,100673607
699,Supercenter,Oxford,MS,38655,Tier 03,100673607
700,Supercenter,Selma,AL,36703,Tier 01 ,100673605
701,Supercenter,Owensboro,KY,42301,Tier 04,100673608
702,Supercenter,Winchester,KY,40391,Tier 04,100673608
703,Supercenter,Tombal,TX,77375,Tier 03,100673607
705,Supercenter,Mount Dora,FL,32757,Tier 01 ,100673605
706,Supercenter,Zephyrhills,FL,33541,Tier 01 ,100673605
707,Supercenter,Clarksdale,MS,38614,Tier 03,100673607
708,Supercenter,Vicksburg,MS,39180,Tier 01 ,100673605
709,Supercenter,Elizabethtown,KY,42701,Tier 05,100673609
710,Supercenter,Hermitage,TN,37076,Tier 03,100673607
711,Supercenter,Glasgow,KY,42141,Tier 03,100673607
712,Supercenter,Scottsboro,AL,35768,Tier 04,100673608
713,Wal-Mart,Dade City,FL,33525,Tier 02 ,100673606
714,Supercenter,West Helena,AR,72390,Tier 03,100673607
715,Supercenter,Tuscaloosa,AL,35405,Tier 01 ,100673605
716,Supercenter,Greenwood,MS,38930,Tier 02 ,100673606
717,Supercenter,Fort Worth,TX,76135,Tier 05,100673609
718,Supercenter,Auburndale,FL,33823,Tier 01 ,100673605
719,Supercenter,Richmond,KY,40475,Tier 04,100673608
720,Supercenter,Frankfort,KY,40601,Tier 04,100673608
721,Supercenter,Port Charlotte,FL,33948,Tier 01 ,100673605
722,Supercenter,Carrollton,GA,30117,Tier 01 ,100673605
723,Supercenter,Troy,AL,36081,Tier 01 ,100673605
724,Supercenter,Jefferson City,TN,37760,Tier 02 ,100673606
725,Supercenter,Haines City,FL,33844,Tier 01 ,100673605
726,Supercenter,ALEXANDER CITY,AL,35010,Tier 01 ,100673605
727,Supercenter,Cedartown,GA,30125,Tier 02 ,100673606
728,Supercenter,Hilton Head,SC,29926,Tier 04,100673608
729,Supercenter,Bardstown,KY,40004,Tier 04,100673608
730,Supercenter,Sylacauga,AL,35150,Tier 01 ,100673605
731,Supercenter,Demopolis,AL,36732,Tier 01 ,100673605
733,Supercenter,Valley,AL,36854,Tier 01 ,100673605
734,Supercenter,Enterprise,AL,36330,Tier 01 ,100673605
735,Supercenter,Winchester,TN,37398,Tier 02 ,100673606
736,Supercenter,Russellville,KY,42276,Tier 04,100673608
737,Supercenter,Lewisburg,TN,37091,Tier 02 ,100673606
738,Supercenter,Camden,TN,38320,Tier 03,100673607
739,Supercenter,Middlesboro,KY,40965,Tier 04,100673608
740,Supercenter,Ozark,AL,36360,Tier 02 ,100673606
741,Supercenter,Lenoir City,TN,37771,Tier 02 ,100673606
742,Supercenter,Kingsport,TN,37660,Tier 02 ,100673606
743,Supercenter,Oklahoma City,OK,73149,Tier 03,100673607
744,Supercenter,Humble,TX,77346,Tier 03,100673607
745,Supercenter,Stockbridge,GA,30281,Tier 01 ,100673605
746,Supercenter,Temple,TX,76502,Tier 03,100673607
747,Wal-Mart,Cahokia,IL,62206,Tier 03,100673607
748,Supercenter,Newton,IA,50208,Tier 05,100673609
749,Supercenter,Ames,IA,50010,Tier 05,100673609
750,Supercenter,Independence,IA,50644,Tier 05,100673609
751,Supercenter,Pella,IA,50219,Tier 05,100673609
752,Supercenter,Pasedena,TX,77505,Tier 03,100673607
753,Supercenter,Cedar Falls,IA,50613,Tier 05,100673609
754,Supercenter,Statesboro,GA,30458,Tier 01 ,100673605
755,Supercenter,Amarillo,TX,79119,Tier 05,100673609
756,Supercenter,Trion,GA,30753,Tier 02 ,100673606
757,Supercenter,Pleasanton,TX,78064,Tier 03,100673607
758,Supercenter,Americus,GA,31709,Tier 01 ,100673605
759,Supercenter,Wauchula,FL,33873,Tier 01 ,100673605
760,Wal-Mart,Hardinsburg,KY,40143,Tier 04,100673608
761,Supercenter,Raceland,LA,70394,Tier 05,100673609
762,Supercenter,Birmingham,AL,35206,Tier 01 ,100673605
764,Supercenter,Bessemer,AL,35022,Tier 01 ,100673605
765,Supercenter,San Antonio,TX,78247,Tier 03,100673607
766,Supercenter,Florence,AL,35630,Tier 02 ,100673606
767,Supercenter,Lake City,FL,32055,Tier 01 ,100673605
768,Supercenter,Katy,TX,77449,Tier 03,100673607
769,Supercenter,Venice,FL,34293,Tier 02 ,100673606
770,Supercenter,Great Bend,KS,67530,Tier 05,100673609
771,Supercenter,Merritt Island,FL,32952,Tier 02 ,100673606
772,Supercenter,Houston,TX,77082,Tier 04,100673608
773,Supercenter,Eunice,LA,70535,Tier 05,100673609
774,Supercenter,Columbus,NE,68601,Tier 05,100673609
775,Supercenter,Galesburg,IL,61401,Tier 01 ,100673605
776,Supercenter,Fremont,NE,68025,Tier 05,100673609
777,Supercenter,West Orange,TX,77630,Tier 04,100673608
778,Supercenter,Punta Gorda,FL,33950,Tier 02 ,100673606
779,Supercenter,Lakeland,FL,33803,Tier 01 ,100673605
780,Supercenter,Monroe,GA,30655,Tier 01 ,100673605
781,Supercenter,Marble Falls,TX,78654,Tier 03,100673607
782,Supercenter,Uvalde,TX,78801,Tier 05,100673609
783,Wal-Mart,Macon,MO,63552,Tier 05,100673609
784,Supercenter,Mount Pleasant,IA,52641,Tier 05,100673609
785,Supercenter,Waynesboro,MS,39367,Tier 02 ,100673606
786,Supercenter,Dekalb,IL,60115,Tier 05,100673609
787,Supercenter,Riverdale,GA,30274,Tier 01 ,100673605
788,Supercenter,Clinton,AR,72031,Tier 03,100673607
789,Supercenter,Mesquite,TX,75149,Tier 03,100673607
790,Supercenter,McCook,NE,69001,Tier 04,100673608
791,Supercenter,Alice,TX,78332,Tier 03,100673607
792,Wal-Mart,Aledo,IL,61231,Tier 05,100673609
793,Supercenter,Canyon,TX,79015,Tier 05,100673609
794,Supercenter,Hutchinson,KS,67501,Tier 05,100673609
795,Supercenter,Barnewell,SC,29812,Tier 03,100673607
796,Supercenter,Peru,IL,61354,Tier 05,100673609
797,Supercenter,West Burlington,IA,52655,Tier 05,100673609
798,Supercenter,Marshall,IL,62441,Tier 05,100673609
799,Supercenter,Liberal,KS,67901,Tier 05,100673609
800,Supercenter,Leesburg,FL,34748,Tier 01 ,100673605
801,Supercenter,Maryville,MO,64468,Tier 05,100673609
802,Supercenter,Monroe,WI,53566,Tier 03,100673607
803,Supercenter,Bogalusa,LA,70427,Tier 05,100673609
804,Supercenter,Mineral Wells,TX,76067,Tier 05,100673609
805,Supercenter,Fenton,MO,63026,Tier 04,100673608
806,Supercenter,Las Cruces,NM,88001,Tier 05,100673609
807,Supercenter,North Richland Hills,TX,76180,Tier 03,100673607
808,Supercenter,Lake Jackson,TX,77566,Tier 04,100673608
809,Supercenter,Oxford,AL,36203,Tier 01 ,100673605
810,Supercenter,Mason City,IA,50401,Tier 05,100673609
811,Supercenter,Arcadia,FL,34266,Tier 01 ,100673605
812,Supercenter,Dumas,TX,79029,Tier 05,100673609
813,Supercenter,Brownwood,TX,76801,Tier 05,100673609
814,Supercenter,Okeechobee,FL,34974,Tier 03,100673607
815,Supercenter,Osage Beach,MO,65065,Tier 05,100673609
816,Supercenter,Brookhaven,MS,39601,Tier 01 ,100673605
817,Supercenter,Kissimmee,FL,34746,Tier 01 ,100673605
818,Supercenter,Panama City Beach,FL,32407,Tier 01 ,100673605
819,Supercenter,Cape Coral,FL,33990,Tier 02 ,100673606
820,Supercenter,Boonville,MO,65233,Tier 05,100673609
821,Supercenter,Clovis,NM,88101,Tier 05,100673609
822,Supercenter,Amarillo,TX,79103,Tier 05,100673609
823,Supercenter,Ponca City,OK,74601,Tier 05,100673609
824,Supercenter,Albuquerque,NM,87111,Tier 05,100673609
825,Supercenter,Stanford,KY,40484,Tier 04,100673608
826,Supercenter,Farmington,NM,87402,Tier 05,100673609
827,Supercenter,Canton,TX,75103,Tier 03,100673607
828,Supercenter,Plainfield,IN,46168,Tier 04,100673608
829,Wal-Mart,Santa Fe,NM,87507,Tier 05,100673609
830,Wal-Mart,Rock Falls,IL,61071,Tier 05,100673609
831,Supercenter,Albuquerque,NM,87108,Tier 05,100673609
833,Supercenter,Carmi,IL,62821,Tier 05,100673609
834,Supercenter,Bethany,MO,64424,Tier 05,100673609
835,Supercenter,Albuquerque,NM,87123,Tier 05,100673609
836,Supercenter,Saint Marys,GA,31558,Tier 01 ,100673605
837,Wal-Mart,Thayer,MO,65791,Tier 03,100673607
838,Supercenter,Sand Springs,OK,74063,Tier 03,100673607
839,Supercenter,Baton Rouge,LA,70815,Tier 05,100673609
840,Neighborhood Market,Warner Roins,GA,31093,Tier 01 ,100673605
841,Wal-Mart,Tipton,IA,52772,Tier 05,100673609
842,Supercenter,Pueblo,CO,81008,Tier 05,100673609
843,Supercenter,Camilla,GA,31730,Tier 01 ,100673605
844,Supercenter,Morris,IL,60450,Tier 05,100673609
845,Wal-Mart,Buffalo,MO,65622,Tier 05,100673609
846,Supercenter,La Grange,TX,78945,Tier 04,100673608
847,Supercenter,Dodgeville,WI,53533,Tier 05,100673609
848,Supercenter,Southhaven,MS,38671,Tier 03,100673607
849,Supercenter,Spring,TX,77373,Tier 03,100673607
850,Supercenter,Albuquerque,NM,87110,Tier 05,100673609
851,Supercenter,Ruidoso Downs,NM,88346,Tier 05,100673609
852,Supercenter,Ottawa,IL,61350,Tier 05,100673609
853,Supercenter,Mobile,AL,36695,Tier 01 ,100673605
854,Supercenter,Frankfort,IN,46041,Tier 05,100673609
855,Supercenter,Union City,GA,30291,Tier 01 ,100673605
856,Supercenter,Bremen,GA,30110,Tier 02 ,100673606
857,Supercenter,Sanford,FL,32773,Tier 02 ,100673606
858,Supercenter,Cairo,GA,39828,Tier 01 ,100673605
859,Supercenter,Lake Wales,FL,33898,Tier 01 ,100673605
860,Supercenter,Deland,FL,32720,Tier 02 ,100673606
861,Supercenter,Lubbock,TX,79423,Tier 05,100673609
862,Supercenter,Hinesville,GA,31313,Tier 01 ,100673605
863,Supercenter,Roanoke,AL,36274,Tier 01 ,100673605
864,Supercenter,Vidalia,GA,30474,Tier 01 ,100673605
865,Supercenter,New Braunfels,TX,78130,Tier 03,100673607
866,Supercenter,Mobile,AL,36619,Tier 01 ,100673605
867,Supercenter,Scottsbluff,NE,69361,Tier 05,100673609
868,Supercenter,Carlsbad,NM,88220,Tier 05,100673609
869,Supercenter,Alamosa,CO,81101,Tier 05,100673609
870,Supercenter,Jasper,IN,47546,Tier 05,100673609
871,Wal-Mart,Mountain View,MO,65548,Tier 05,100673609
872,Supercenter,Pearland,TX,77581,Tier 04,100673608
873,Wal-Mart,Taos,NM,87571,Tier 05,100673609
874,Supercenter,Natchez,MS,39120,Tier 01 ,100673605
875,Supercenter,Ridgeland,MS,39157,Tier 02 ,100673606
876,Supercenter,Many,LA,71449,Tier 04,100673608
877,Supercenter,Monroe,NC,28110,Tier 03,100673607
878,Supercenter,Cumming,GA,30041,Tier 02 ,100673606
879,Supercenter,Lafayette,TN,37083,Tier 02 ,100673606
880,Supercenter,Irving,TX,75062,Tier 03,100673607
