2533,4.52,4.83,4.74,80%,Process Only,Process Only,Process Only,Process Only
2534,4.48,4.71,4.38,78%,Process Only,Process Only,Process Only,Process Only
2535,4.23,4.60,4.30,61%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2536,4.42,4.78,4.45,74%,Process Only,Process Only,Process Only,Process Only
2537,4.35,4.71,4.42,69%,Process Only,Process Only,Process Only,Process Only
2538,4.40,4.71,4.58,58%,Process Only,Process Only,Process Only,Foundation + Process
2539,4.43,4.70,4.58,67%,Process Only,Process Only,Process Only,Foundation + Process
2540,4.01,4.75,4.46,73%,Foundation + Process,Process Only,Process Only,Process Only
2541,4.39,4.72,4.55,64%,Process Only,Process Only,Process Only,Foundation + Process
2542,4.45,4.78,4.52,65%,Process Only,Process Only,Process Only,Foundation + Process
2543,4.37,4.64,4.45,62%,Process Only,Foundation + Process,Process Only,Foundation + Process
2544,4.37,4.63,4.36,65%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2545,4.32,4.74,4.36,74%,Foundation + Process,Process Only,Foundation + Process,Process Only
2546,4.53,4.61,4.52,69%,Process Only,Foundation + Process,Process Only,Process Only
2547,4.40,4.68,4.43,68%,Process Only,Process Only,Process Only,Process Only
2548,4.49,4.75,4.50,78%,Process Only,Process Only,Process Only,Process Only
2549,4.42,4.65,4.49,69%,Process Only,Foundation + Process,Process Only,Process Only
2550,4.42,4.68,4.45,62%,Process Only,Process Only,Process Only,Foundation + Process
2551,4.45,4.76,4.56,66%,Process Only,Process Only,Process Only,Foundation + Process
2553,4.27,4.58,4.42,66%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
2554,4.38,4.62,4.36,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
2555,4.26,4.51,4.42,64%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
2556,4.29,4.66,4.46,78%,Foundation + Process,Foundation + Process,Process Only,Process Only
2557,4.41,4.53,4.31,63%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2558,4.30,4.47,4.53,83%,Foundation + Process,Foundation + Process,Process Only,Process Only
2559,4.50,4.63,4.49,74%,Process Only,Foundation + Process,Process Only,Process Only
2560,4.61,4.70,4.67,70%,Process Only,Process Only,Process Only,Process Only
2561,4.53,4.75,4.51,62%,Process Only,Process Only,Process Only,Foundation + Process
2562,4.23,4.80,4.58,72%,Foundation + Process,Process Only,Process Only,Process Only
2563,4.30,4.80,4.38,72%,Foundation + Process,Process Only,Process Only,Process Only
2564,4.52,4.83,4.64,60%,Process Only,Process Only,Process Only,Foundation + Process
2565,4.36,4.71,4.56,74%,Process Only,Process Only,Process Only,Process Only
2566,4.27,4.68,4.38,60%,Foundation + Process,Process Only,Process Only,Foundation + Process
2567,4.48,4.66,4.51,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2568,4.55,4.55,4.61,73%,Process Only,Foundation + Process,Process Only,Process Only
2571,4.34,4.61,4.44,80%,Process Only,Foundation + Process,Process Only,Process Only
2572,4.29,4.65,4.67,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
2574,4.44,4.67,4.46,68%,Process Only,Foundation + Process,Process Only,Process Only
2575,4.47,4.76,4.48,73%,Process Only,Process Only,Process Only,Process Only
2576,4.38,4.66,4.26,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
2577,4.30,4.47,4.21,58%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2579,4.51,4.91,4.44,63%,Process Only,Process Only,Process Only,Foundation + Process
2580,4.45,4.66,4.22,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
2581,4.42,4.63,4.39,70%,Process Only,Foundation + Process,Process Only,Process Only
2582,4.53,4.72,4.58,75%,Process Only,Process Only,Process Only,Process Only
2583,4.41,4.55,4.52,82%,Process Only,Foundation + Process,Process Only,Process Only
2584,4.42,4.58,4.55,78%,Process Only,Foundation + Process,Process Only,Process Only
2585,4.40,4.62,4.47,73%,Process Only,Foundation + Process,Process Only,Process Only
2586,4.25,4.52,3.90,74%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2587,4.52,4.78,4.58,77%,Process Only,Process Only,Process Only,Process Only
2588,4.23,4.55,4.22,62%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2591,4.56,4.66,4.45,79%,Process Only,Foundation + Process,Process Only,Process Only
2592,4.48,4.58,4.39,78%,Process Only,Foundation + Process,Process Only,Process Only
2593,4.40,4.64,4.44,70%,Process Only,Foundation + Process,Process Only,Process Only
2594,4.24,4.57,4.32,72%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2595,4.41,4.69,4.57,78%,Process Only,Process Only,Process Only,Process Only
2596,4.34,4.55,4.39,69%,Process Only,Foundation + Process,Process Only,Process Only
2597,4.35,4.75,4.50,68%,Process Only,Process Only,Process Only,Process Only
2598,4.28,4.70,4.32,73%,Foundation + Process,Process Only,Foundation + Process,Process Only
2599,4.41,4.72,4.46,75%,Process Only,Process Only,Process Only,Process Only
2600,4.32,4.62,4.25,69%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2603,4.39,4.69,4.55,63%,Process Only,Process Only,Process Only,Foundation + Process
2604,4.42,4.75,4.55,58%,Process Only,Process Only,Process Only,Foundation + Process
2605,4.39,4.72,4.64,66%,Process Only,Process Only,Process Only,Foundation + Process
2607,4.36,4.65,4.32,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
2608,4.32,4.77,4.39,71%,Foundation + Process,Process Only,Process Only,Process Only
2609,4.51,4.59,4.37,69%,Process Only,Foundation + Process,Foundation + Process,Process Only
2610,4.44,4.76,4.44,77%,Process Only,Process Only,Process Only,Process Only
2611,4.22,4.77,4.39,74%,Foundation + Process,Process Only,Process Only,Process Only
2612,4.59,4.80,4.58,78%,Process Only,Process Only,Process Only,Process Only
2613,4.40,4.83,4.56,61%,Process Only,Process Only,Process Only,Foundation + Process
2614,4.38,4.57,4.39,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2615,4.45,4.63,4.33,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
2616,4.44,4.70,4.49,65%,Process Only,Process Only,Process Only,Foundation + Process
2617,4.22,4.79,4.34,68%,Foundation + Process,Process Only,Foundation + Process,Process Only
2618,4.46,4.58,4.60,64%,Process Only,Foundation + Process,Process Only,Foundation + Process
2619,4.44,4.78,4.52,60%,Process Only,Process Only,Process Only,Foundation + Process
2620,4.38,4.79,4.70,68%,Process Only,Process Only,Process Only,Process Only
2621,4.43,4.65,4.55,82%,Process Only,Foundation + Process,Process Only,Process Only
2626,4.42,4.74,4.49,74%,Process Only,Process Only,Process Only,Process Only
2627,4.37,4.60,4.04,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
2628,4.34,4.63,4.36,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
2629,4.32,4.71,4.28,59%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
2630,4.45,4.73,4.41,71%,Process Only,Process Only,Process Only,Process Only
2631,4.47,4.41,4.50,61%,Process Only,Foundation + Process,Process Only,Foundation + Process
2633,4.34,4.64,4.17,79%,Process Only,Foundation + Process,Foundation + Process,Process Only
2634,4.31,4.79,4.34,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
2636,4.38,4.72,4.49,66%,Process Only,Process Only,Process Only,Foundation + Process
2637,4.40,4.55,4.36,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
2638,4.41,4.72,4.53,71%,Process Only,Process Only,Process Only,Process Only
2639,4.45,4.70,4.53,68%,Process Only,Process Only,Process Only,Process Only
2640,4.39,4.65,4.31,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
2641,4.42,4.57,4.44,73%,Process Only,Foundation + Process,Process Only,Process Only
2642,4.31,4.54,4.43,75%,Foundation + Process,Foundation + Process,Process Only,Process Only
2643,4.41,4.60,4.52,76%,Process Only,Foundation + Process,Process Only,Process Only
2644,4.53,4.66,4.44,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
2645,4.23,4.76,4.42,60%,Foundation + Process,Process Only,Process Only,Foundation + Process
2646,4.61,4.85,4.64,69%,Process Only,Process Only,Process Only,Process Only
2647,4.43,4.84,4.44,65%,Process Only,Process Only,Process Only,Foundation + Process
2648,4.27,4.65,4.22,81%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2649,4.43,4.58,4.35,83%,Process Only,Foundation + Process,Foundation + Process,Process Only
2650,4.45,4.54,4.26,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
2651,4.38,4.56,4.35,73%,Process Only,Foundation + Process,Foundation + Process,Process Only
2652,4.29,4.83,4.44,71%,Foundation + Process,Process Only,Process Only,Process Only
2653,4.36,4.79,4.54,62%,Process Only,Process Only,Process Only,Foundation + Process
2654,4.36,4.82,4.44,73%,Process Only,Process Only,Process Only,Process Only
2656,4.12,4.57,4.28,74%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2658,4.45,4.72,4.50,66%,Process Only,Process Only,Process Only,Foundation + Process
2659,4.16,4.49,4.21,75%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2660,4.39,4.55,4.48,78%,Process Only,Foundation + Process,Process Only,Process Only
2662,4.39,4.75,4.37,72%,Process Only,Process Only,Foundation + Process,Process Only
2663,4.44,4.72,4.53,61%,Process Only,Process Only,Process Only,Foundation + Process
2664,4.35,4.74,4.51,66%,Process Only,Process Only,Process Only,Foundation + Process
2665,4.42,4.74,4.12,71%,Process Only,Process Only,Foundation + Process,Process Only
2667,4.40,4.58,4.25,82%,Process Only,Foundation + Process,Foundation + Process,Process Only
2668,4.40,4.57,4.27,58%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2671,4.51,4.71,4.47,66%,Process Only,Process Only,Process Only,Foundation + Process
2672,4.27,4.86,4.48,78%,Foundation + Process,Process Only,Process Only,Process Only
2674,4.25,4.81,4.46,62%,Foundation + Process,Process Only,Process Only,Foundation + Process
2678,4.44,4.61,4.51,74%,Process Only,Foundation + Process,Process Only,Process Only
2679,4.53,4.68,4.39,64%,Process Only,Process Only,Process Only,Foundation + Process
2681,4.30,4.74,4.38,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
2682,4.23,4.73,4.22,69%,Foundation + Process,Process Only,Foundation + Process,Process Only
2683,4.38,4.66,4.42,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2684,4.36,4.85,4.57,73%,Process Only,Process Only,Process Only,Process Only
2687,4.44,4.59,4.41,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
2688,4.34,4.69,4.42,74%,Process Only,Process Only,Process Only,Process Only
2690,4.51,4.64,4.55,68%,Process Only,Foundation + Process,Process Only,Process Only
2691,4.37,4.54,4.48,70%,Process Only,Foundation + Process,Process Only,Process Only
2692,4.51,4.69,4.57,71%,Process Only,Process Only,Process Only,Process Only
2693,4.47,4.79,4.54,68%,Process Only,Process Only,Process Only,Process Only
2694,4.32,4.59,4.32,86%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2695,4.48,4.69,4.50,81%,Process Only,Process Only,Process Only,Process Only
2696,4.51,4.83,4.53,73%,Process Only,Process Only,Process Only,Process Only
2697,4.38,4.62,4.43,81%,Process Only,Foundation + Process,Process Only,Process Only
2700,4.47,4.69,4.51,67%,Process Only,Process Only,Process Only,Foundation + Process
2702,4.37,4.80,4.55,65%,Process Only,Process Only,Process Only,Foundation + Process
2703,4.34,4.56,4.22,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
2704,4.51,4.83,4.58,78%,Process Only,Process Only,Process Only,Process Only
2705,4.40,4.76,4.41,72%,Process Only,Process Only,Process Only,Process Only
2706,4.42,4.64,4.38,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
2708,4.41,4.68,4.43,69%,Process Only,Process Only,Process Only,Process Only
2710,4.30,4.85,4.58,77%,Foundation + Process,Process Only,Process Only,Process Only
2711,4.71,4.95,4.82,77%,Process Only,Process Only,Process Only,Process Only
2712,4.42,4.52,4.30,63%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2713,4.35,4.63,4.40,71%,Process Only,Foundation + Process,Process Only,Process Only
2714,4.39,4.75,4.46,63%,Process Only,Process Only,Process Only,Foundation + Process
2715,4.43,4.65,4.40,69%,Process Only,Foundation + Process,Process Only,Process Only
2716,4.35,4.66,4.42,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
2717,4.33,4.44,4.27,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
2718,4.58,4.70,4.68,83%,Process Only,Process Only,Process Only,Process Only
2719,4.45,4.71,4.48,70%,Process Only,Process Only,Process Only,Process Only
2720,4.34,4.34,4.52,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2722,4.38,4.65,4.44,68%,Process Only,Foundation + Process,Process Only,Process Only
2723,4.44,4.71,4.53,71%,Process Only,Process Only,Process Only,Process Only
2724,4.59,4.72,4.62,75%,Process Only,Process Only,Process Only,Process Only
2725,4.34,4.65,4.33,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
2726,4.31,4.53,4.23,77%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2727,4.51,4.65,4.42,81%,Process Only,Foundation + Process,Process Only,Process Only
2728,4.37,4.62,4.32,62%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2729,4.38,4.68,4.34,62%,Process Only,Process Only,Foundation + Process,Foundation + Process
2730,4.55,4.80,4.57,67%,Process Only,Process Only,Process Only,Foundation + Process
2732,4.44,4.63,4.47,69%,Process Only,Foundation + Process,Process Only,Process Only
2733,4.49,4.70,4.59,67%,Process Only,Process Only,Process Only,Foundation + Process
2734,4.42,4.76,4.48,70%,Process Only,Process Only,Process Only,Process Only
2735,4.51,4.69,4.58,68%,Process Only,Process Only,Process Only,Process Only
2739,4.41,4.64,4.41,73%,Process Only,Foundation + Process,Process Only,Process Only
2740,4.52,4.69,4.50,75%,Process Only,Process Only,Process Only,Process Only
2747,4.40,4.66,4.53,69%,Process Only,Foundation + Process,Process Only,Process Only
2748,4.49,4.74,4.53,77%,Process Only,Process Only,Process Only,Process Only
2749,4.27,4.76,4.48,73%,Foundation + Process,Process Only,Process Only,Process Only
2751,4.31,4.52,4.24,64%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2752,4.34,4.56,4.33,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
2753,4.46,4.81,4.55,70%,Process Only,Process Only,Process Only,Process Only
2754,4.49,4.74,4.76,78%,Process Only,Process Only,Process Only,Process Only
2755,4.30,4.56,4.49,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
2756,4.41,4.58,4.40,69%,Process Only,Foundation + Process,Process Only,Process Only
2757,4.46,4.69,4.53,69%,Process Only,Process Only,Process Only,Process Only
2758,4.46,4.71,4.40,75%,Process Only,Process Only,Process Only,Process Only
2760,4.50,4.87,4.58,87%,Process Only,Process Only,Process Only,Process Only
2761,4.34,4.74,4.49,82%,Process Only,Process Only,Process Only,Process Only
2762,4.53,4.76,4.63,66%,Process Only,Process Only,Process Only,Foundation + Process
2763,4.58,4.83,4.51,80%,Process Only,Process Only,Process Only,Process Only
2764,4.29,4.59,4.38,62%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
2765,4.71,4.84,4.54,80%,Process Only,Process Only,Process Only,Process Only
2766,4.51,4.71,4.42,78%,Process Only,Process Only,Process Only,Process Only
2767,4.42,4.71,4.51,74%,Process Only,Process Only,Process Only,Process Only
2768,4.48,4.66,4.46,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
2769,4.61,4.69,4.66,77%,Process Only,Process Only,Process Only,Process Only
2771,4.46,4.73,4.45,59%,Process Only,Process Only,Process Only,Foundation + Process
2772,4.48,4.76,4.69,70%,Process Only,Process Only,Process Only,Process Only
2774,4.44,4.68,4.49,82%,Process Only,Process Only,Process Only,Process Only
2777,4.53,4.73,4.52,72%,Process Only,Process Only,Process Only,Process Only
2778,4.34,4.79,4.51,78%,Process Only,Process Only,Process Only,Process Only
2780,4.33,4.63,4.29,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
2781,4.46,4.66,4.50,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2782,4.33,4.77,4.58,71%,Process Only,Process Only,Process Only,Process Only
2783,4.47,4.56,4.48,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2784,4.24,4.75,4.27,65%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
2785,4.44,4.68,4.60,66%,Process Only,Process Only,Process Only,Foundation + Process
2786,4.39,4.65,4.37,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
2787,4.35,4.51,4.24,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
2788,4.40,4.68,4.56,67%,Process Only,Process Only,Process Only,Foundation + Process
2789,4.39,4.51,4.47,77%,Process Only,Foundation + Process,Process Only,Process Only
2790,4.44,4.71,4.45,64%,Process Only,Process Only,Process Only,Foundation + Process
2791,4.48,4.67,4.65,66%,Process Only,Foundation + Process,Process Only,Foundation + Process
2792,4.31,4.85,4.33,76%,Foundation + Process,Process Only,Foundation + Process,Process Only
2793,4.37,4.61,4.34,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
2794,4.11,4.83,4.45,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
2795,4.38,4.56,4.46,71%,Process Only,Foundation + Process,Process Only,Process Only
2796,4.53,4.71,4.57,77%,Process Only,Process Only,Process Only,Process Only
2797,4.38,4.73,4.45,61%,Process Only,Process Only,Process Only,Foundation + Process
2799,4.23,4.49,4.27,67%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2803,4.28,4.66,4.25,71%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2804,4.47,4.59,4.39,72%,Process Only,Foundation + Process,Process Only,Process Only
2805,4.36,4.73,4.44,72%,Process Only,Process Only,Process Only,Process Only
2806,4.39,4.70,4.26,68%,Process Only,Process Only,Foundation + Process,Process Only
2807,4.41,4.52,4.44,68%,Process Only,Foundation + Process,Process Only,Process Only
2808,4.40,4.57,4.26,72%,Process Only,Foundation + Process,Foundation + Process,Process Only
2809,4.39,4.75,4.26,67%,Process Only,Process Only,Foundation + Process,Foundation + Process
2810,4.33,4.82,4.57,71%,Process Only,Process Only,Process Only,Process Only
2811,4.55,4.78,4.54,71%,Process Only,Process Only,Process Only,Process Only
2812,4.41,4.64,4.33,75%,Process Only,Foundation + Process,Foundation + Process,Process Only
2813,4.50,4.76,4.54,74%,Process Only,Process Only,Process Only,Process Only
2814,4.60,4.65,4.57,90%,Process Only,Foundation + Process,Process Only,Process Only
2815,4.49,4.55,4.55,83%,Process Only,Foundation + Process,Process Only,Process Only
2816,4.31,4.59,4.39,69%,Foundation + Process,Foundation + Process,Process Only,Process Only
2817,4.38,4.50,4.32,70%,Process Only,Foundation + Process,Foundation + Process,Process Only
2818,4.36,4.50,4.42,62%,Process Only,Foundation + Process,Process Only,Foundation + Process
2819,4.55,4.77,4.67,65%,Process Only,Process Only,Process Only,Foundation + Process
2820,4.38,4.82,4.55,71%,Process Only,Process Only,Process Only,Process Only
2821,4.27,4.62,3.96,73%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2822,4.45,4.77,4.43,74%,Process Only,Process Only,Process Only,Process Only
2823,4.38,4.78,4.58,71%,Process Only,Process Only,Process Only,Process Only
2825,4.43,4.69,4.46,75%,Process Only,Process Only,Process Only,Process Only
2827,4.46,4.69,4.53,74%,Process Only,Process Only,Process Only,Process Only
2828,4.49,4.41,4.32,77%,Process Only,Foundation + Process,Foundation + Process,Process Only
2830,4.40,4.61,4.29,78%,Process Only,Foundation + Process,Foundation + Process,Process Only
2831,4.40,4.77,4.55,76%,Process Only,Process Only,Process Only,Process Only
2832,4.31,4.67,3.90,77%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2833,4.45,4.80,4.63,73%,Process Only,Process Only,Process Only,Process Only
2834,4.52,4.70,4.51,68%,Process Only,Process Only,Process Only,Process Only
2836,4.28,4.71,4.38,67%,Foundation + Process,Process Only,Process Only,Foundation + Process
2838,4.46,4.69,4.41,76%,Process Only,Process Only,Process Only,Process Only
2841,4.44,4.61,4.45,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
2842,4.53,4.79,4.44,75%,Process Only,Process Only,Process Only,Process Only
2843,4.38,4.71,4.50,65%,Process Only,Process Only,Process Only,Foundation + Process
2844,4.33,4.48,4.19,67%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2845,4.50,4.77,4.51,72%,Process Only,Process Only,Process Only,Process Only
2846,4.40,4.53,4.39,65%,Process Only,Foundation + Process,Process Only,Foundation + Process
2847,4.42,4.58,4.32,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
2849,4.41,4.73,4.58,78%,Process Only,Process Only,Process Only,Process Only
2850,4.51,4.74,4.53,68%,Process Only,Process Only,Process Only,Process Only
2852,4.41,4.81,4.51,70%,Process Only,Process Only,Process Only,Process Only
2853,4.20,4.61,4.00,63%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2854,4.36,4.61,4.45,76%,Process Only,Foundation + Process,Process Only,Process Only
2855,4.40,4.64,4.43,72%,Process Only,Foundation + Process,Process Only,Process Only
2856,4.24,4.75,4.27,59%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
2857,4.40,4.67,4.41,73%,Process Only,Foundation + Process,Process Only,Process Only
2859,4.27,4.46,3.95,72%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2860,4.21,4.56,4.11,71%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2861,4.41,4.72,4.54,65%,Process Only,Process Only,Process Only,Foundation + Process
2862,4.34,4.71,4.40,63%,Process Only,Process Only,Process Only,Foundation + Process
2864,4.54,4.70,4.59,80%,Process Only,Process Only,Process Only,Process Only
2865,4.30,4.74,4.47,65%,Foundation + Process,Process Only,Process Only,Foundation + Process
2866,4.50,4.71,4.65,65%,Process Only,Process Only,Process Only,Foundation + Process
2867,4.41,4.62,4.60,69%,Process Only,Foundation + Process,Process Only,Process Only
2869,4.45,4.68,4.50,70%,Process Only,Process Only,Process Only,Process Only
2871,4.44,4.56,4.57,79%,Process Only,Foundation + Process,Process Only,Process Only
2872,4.52,4.64,4.54,72%,Process Only,Foundation + Process,Process Only,Process Only
2873,4.32,4.54,4.27,78%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2874,4.39,4.54,4.29,84%,Process Only,Foundation + Process,Foundation + Process,Process Only
2881,4.63,4.61,4.64,79%,Process Only,Foundation + Process,Process Only,Process Only
2882,4.42,4.51,4.41,76%,Process Only,Foundation + Process,Process Only,Process Only
2883,4.51,4.67,4.54,80%,Process Only,Foundation + Process,Process Only,Process Only
2884,4.42,4.63,4.43,70%,Process Only,Foundation + Process,Process Only,Process Only
2885,4.35,4.69,4.52,74%,Process Only,Process Only,Process Only,Process Only
2886,4.60,4.72,4.57,68%,Process Only,Process Only,Process Only,Process Only
2888,4.37,4.73,4.52,66%,Process Only,Process Only,Process Only,Foundation + Process
2889,4.47,4.77,4.66,70%,Process Only,Process Only,Process Only,Process Only
2890,4.45,4.49,4.35,71%,Process Only,Foundation + Process,Foundation + Process,Process Only
2891,4.41,4.54,4.39,79%,Process Only,Foundation + Process,Process Only,Process Only
2892,4.18,4.67,4.39,63%,Foundation + Process,Foundation + Process,Process Only,Foundation + Process
2893,4.11,4.72,4.40,76%,Foundation + Process,Process Only,Process Only,Process Only
2894,4.39,4.79,4.51,71%,Process Only,Process Only,Process Only,Process Only
2897,4.45,4.68,4.54,65%,Process Only,Process Only,Process Only,Foundation + Process
2898,4.43,4.61,4.61,74%,Process Only,Foundation + Process,Process Only,Process Only
2899,4.34,4.46,4.43,74%,Process Only,Foundation + Process,Process Only,Process Only
2900,4.34,4.58,4.51,76%,Process Only,Foundation + Process,Process Only,Process Only
2901,4.36,4.71,4.48,66%,Process Only,Process Only,Process Only,Foundation + Process
2902,4.21,4.44,4.25,78%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2903,4.43,4.57,4.39,78%,Process Only,Foundation + Process,Process Only,Process Only
2904,4.26,4.43,4.04,85%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2905,4.12,4.53,4.27,81%,Foundation + Process,Foundation + Process,Foundation + Process,Process Only
2906,4.45,4.63,4.59,81%,Process Only,Foundation + Process,Process Only,Process Only
2908,4.54,4.78,4.59,74%,Process Only,Process Only,Process Only,Process Only
2909,4.53,4.80,4.59,66%,Process Only,Process Only,Process Only,Foundation + Process
2910,4.37,4.77,4.43,66%,Process Only,Process Only,Process Only,Foundation + Process
2911,4.42,4.71,4.52,70%,Process Only,Process Only,Process Only,Process Only
2912,4.36,4.52,4.33,61%,Process Only,Foundation + Process,Foundation + Process,Foundation + Process
2913,4.46,4.68,4.30,70%,Process Only,Process Only,Foundation + Process,Process Only
2914,4.42,4.67,4.62,68%,Process Only,Foundation + Process,Process Only,Process Only
2915,4.50,4.67,4.67,67%,Process Only,Foundation + Process,Process Only,Foundation + Process
2916,4.47,4.54,4.48,78%,Process Only,Foundation + Process,Process Only,Process Only
2917,4.45,4.54,4.55,75%,Process Only,Foundation + Process,Process Only,Process Only
2918,4.69,4.65,4.61,81%,Process Only,Foundation + Process,Process Only,Process Only
2920,4.56,4.79,4.62,69%,Process Only,Process Only,Process Only,Process Only
2921,4.38,4.65,4.43,54%,Process Only,Foundation + Process,Process Only,Foundation + Process
2922,4.56,4.76,4.57,71%,Process Only,Process Only,Process Only,Process Only
2923,4.30,4.71,4.36,61%,Foundation + Process,Process Only,Foundation + Process,Foundation + Process
2924,4.41,4.38,4.43,74%,Process Only,Foundation + Process,Process Only,Process Only
2925,4.33,4.70,4.53,71%,Process Only,Process Only,Process Only,Process Only
2926,4.55,4.67,4.51,79%,Process Only,Foundation + Process,Process Only,Process Only
2927,4.11,4.49,4.17,64%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2928,4.20,4.54,4.12,63%,Foundation + Process,Foundation + Process,Foundation + Process,Foundation + Process
2929,4.40,4.72,4.52,67%,Process Only,Process Only,Process Only,Foundation + Process
2931,4.35,4.64,4.46,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
2932,4.53,4.65,4.58,75%,Process Only,Foundation + Process,Process Only,Process Only
2933,4.35,4.75,4.41,80%,Process Only,Process Only,Process Only,Process Only
2934,4.23,4.76,4.42,59%,Foundation + Process,Process Only,Process Only,Foundation + Process
2935,4.52,4.83,4.70,78%,Process Only,Process Only,Process Only,Process Only
2937,4.39,4.81,4.67,68%,Process Only,Process Only,Process Only,Process Only
2938,4.52,4.55,4.37,76%,Process Only,Foundation + Process,Foundation + Process,Process Only
2939,4.51,4.67,4.42,74%,Process Only,Foundation + Process,Process Only,Process Only
2941,4.40,4.70,4.39,81%,Process Only,Process Only,Process Only,Process Only
2945,4.46,4.57,4.37,68%,Process Only,Foundation + Process,Foundation + Process,Process Only
2946,4.35,4.28,4.26,85%,Process Only,Foundation + Process,Foundation + Process,Process Only
2947,4.27,4.69,4.55,70%,Foundation + Process,Process Only,Process Only,Process Only
2948,4.63,4.74,4.52,73%,Process Only,Process Only,Process Only,Process Only
2950,4.43,4.68,4.42,74%,Process Only,Process Only,Process Only,Process Only
2951,4.42,4.77,4.34,68%,Process Only,Process Only,Foundation + Process,Process Only
2952,4.38,4.73,4.42,67%,Process Only,Process Only,Process Only,Foundation + Process
2953,4.38,4.58,4.54,63%,Process Only,Foundation + Process,Process Only,Foundation + Process
2954,4.19,4.42,4.43,85%,Foundation + Process,Foundation + Process,Process Only,Process Only
2955,4.38,4.63,4.49,69%,Process Only,Foundation + Process,Process Only,Process Only
