Dept Nbr,Mod Cat,Display Desc,Long Description,UPC,Item Nbr,How to Order,GNFR Nbr,ETA
74,13,DD MS PET NWD,VS D74 DISPLAY DD MS PET NWD,4603490460,655653661,GNFR,100689907,
74,13,DD MS REACH NWD,VS D74 DISPLAY DD MS REACH NWD,4603490457,655653663,GNFR,100695948,
74,13 & 17,BI PHE TURBO NWD,VS D74 DISPLAY BISSELL PHE TURBO,1112024656,568875056,GNFR,100641102,
74,13 & 17,BI PL PT LIFTOFF NWD,VS D74 DISPLAY BI PL PT LIFTOFF NWD,1112025874,583077472,GNFR,100661384,
74,13 & 17,BI PL PET REWIND NWD,VS D74 DISPLAY BI PL PET REWIND NWD,1112026659,655528570,GNFR,100688490,
74,13 & 17,HV WT DISPLAY,VS D74 DISPLAY HV WT DISPLAY,7350205236,657956263,GNFR,100689923,
74,13 & 17,HV PWRDRV XL PT NWD,VS D74 DISPLAY HOOVER SWIVEL PET NWD,7350204761,595738165,GNFR,100672968,
74,13 & 17 & 19,DD REWIND DISPLAY,VS D74 DISPLAY DD REWIND NWD,4603498800,662109283,GNFR,100695947,
74,13 & 19,BI PL SWIVEL PET NWD,VS D74 DISPLAY BISSELL PL SWIVEL PET,1112024264,568875060,GNFR,100635843,
74,13 & 19,PF COMPACT NWD,VS D74 DISPLAY BISSELL PF COMPACT,1112022794,553828018,GNFR,100635866,
74,13 & 19,BISSELL DISP,VS D74 DISPLAY BI PF NWD,1112026452,654955625,GNFR,100688837,
74,13 & 19,BI PF HELIX TRB NWD,VS D74 DISPLAY BI PF HELIX TRB NWD,1112026909,654980930,GNFR,100688838,
74,13 & 19,BI PF HLX RW NWD,VS D74 DISPLAY BI PF HLX RW NWD,1112026908,654981005,GNFR,100688839,
74,13 & 19,DD EXP NWD,VS D74 DD EXP DISPLAY,4603490842,596810229,GNFR,100635906,
74,13 & 19,DD MULTISURFACE NWD,VS D74 DISPLAY DD MULTI SURFACE NWD,4603490454,655653658,GNFR,100695946,
74,14,BI VAC ACCESSORY NWD,VS D74 GV/FEBREZE ACCESSORY DISPLAY,1112025930,579204699,GNFR,100657427,
74,15,DSPHV370WMP,VS D74 SH HV370 NWD DISPLAY,62235659094,599493155,GNFR,100677917,
74,15,DSPHZ3000WMP,VS D74 DISPLAY SHARK STRATOS CORDED NWD,62235659130,652948237,GNFR,100683799,
74,15,DSPIZ840HWM,VS D74 DISPLAY SHARK DSPIZ840HWM,62235659268,651903469,GNFR,100683125,
74,15,DSPHZ700WMP,VS D74 DISPLAY SHARK DSPHZ700WMP NWD,62235660612,655614767,GNFR,100688858,
74,15,DSPSV1114WMP,VS D74 DISPLAY SHARK DSPSV1114WMP,62235660675,655679406,GNFR,100688981,
74,15,CRDLSAE DSPIW3120WMP,VS D74 DISPLAY SHARK IW3120 NWD,62235661237,662020743,GNFR,100695997,
74,15,DSPBU3120WMP DISPLAY,VS D74 DISPLAY SHARK DSPBU3120WMP NWD,62235663916,666856444,GNFR,100703835,
74,15,DSPIZ560HWMP DISPLAY,VS D74 DISPLAY SHARK DSPIZ560HWMP NWD,62235663836,666849274,GNFR,100703905,
74,15,HART STICK NWD,VS D74 DISPLAY HART STICK VACUUM NWD,84009260105,595762048,GNFR,100673010,
74,15,HR BLSTICK NWD,VS D74 DISPLAY HR BLSTICK GEN 2 NWD,84009261203,662003233,GNFR,100695716,
74,15,BISSELL 3-IN-1 & POW,VS D74 DISPLAY BISSELL POWERLIFTER/3N1,1112027196,654170708,GNFR,100646695,
74,15,DUBD57010V,VS D74 DISPLAY DD CORDLESS STICK NWD,4603498822,666877011,GNFR,100703829,
74,15,DUBH53610VWM,VS D74 DISPLAY HV ONE POWER EMERGE NWD,7350205303,666877012,GNFR,100703830,
74,15,S10 ZT NWD,VS D74 DISPLAY S10 ZT NWD,19484600253,655613101,GNFR,100688937,
74,15 & 19,PWRH11 NWD,VS D74 DISPLAY PWRH11 ZT NWD,19484600254,655596459,GNFR,100688938,
74,15 & 19,PL TRB STICK NWD,VS D74 DISPLAY POWERLIFTER TURBO NWD,1112027353,661664071,GNFR,100694524,
74,15 & 19,IZ340HDSP,VS D74 SH IZ340H NWD DISPLAY,62235659067,599624111,GNFR,100677918,
74,15 & 19,DSPIX140H NWD,VS D74 DISPLAY SHARK DSPIX140H DSP,62235658035,595560807,GNFR,100671895,
74,15 & 19,DSPIZ240WMP DISPLAY,VS D74 DISPLAY SHARK DSPIZ240WMP NWD,62235663835,666809820,GNFR,100703833,
74,15 & 19,DSPHV200WMP DISPLAY,VS D74 DISPLAY SHARK DSPHV200WMP NWD,62235663871,666828758,GNFR,100703834,
74,15 & 19,A10-D PLUS NWD,VS D74 DISPLAY A10-D PLUS NWD,19484600252,655596163,GNFR,100688936,
74,15 & 19,SHARK IP1250 DISPLAY,VS D74 DISPLAY SHARK IP1250 NWD,62235666558,670977380,GNFR,100710057,
74,16,DSPRV2300SWMP,VS D74 DISPLAY SHARK DSPRV2300SWMP NWD,62235660574,655678058,GNFR,100688856,
74,16,DSPRV2400WDWM,VS D74 DISPLAY SHARK RV2400WD NWD,62235659403,656199538,GNFR,100688982,
74,16,SH RBT DSPRV2400WSWM,VS D74 DISPLAY SHARK DSPRV2400WSWM NWD,661842080,100695999,GNFR,100695999,
74,16,EUFY L50 LIDAR NWD,D74 DISPLAY EUFY ROBOT VAC L50 NWD,19464413611,661903242,Week 33 2025 Delete,Week 33 2025 Delete,
74,16,EUFY L50+ SE NWD,D74 DISPLAY EUFY ROBOT VAC L50+ NWD,19464413625,661903243,Week 33 2025 Delete,Week 33 2025 Delete,
74,16,YEEDI VAC DISPLAY,VS D74 DISPLAY ECOVACS YEEDI VAC NWD,85003539581,662044401,GNFR,100696012,
74,16,S1PRO DISPLAY,VS D74 DISPLAY NOVA S1 PRO NWD,85005254888,666858411,GNFR,100703915,
74,16 & 19,RV754 NWD,VS D74 DISPLAY SHARK RV754WM ROBOTIC VAC,62235657871,595420794,GNFR,100671223,
74,16 & 19,IHOME DISPLAY,VS D74 DISPLAY IHOME JUNO NWD,85003884667,654745486,GNFR,100686552,
74,16 & 19,EPRO ROBOT VACUUM DISPLAY,VS D74 DISPLAY DD MAPPING ROBOT VAC NWD,85004472832,668114781,GNFR,100705036,
74,16 & 19,LIDAR DUMMY,VS D74 DISPLAY IONVAC LIDAR NWD,84135119430,666832377,1-700-WALMART,NA,
74,17,DSPAZ3000WMP,VS D74 DISPLAY SHARK STRATOS DUOCLEAN,62235659068,652815194,GNFR,100683863,
74,17,DSPNV250WMP,VS D74 DISPLAY SHARK DSPNV250WMP NWD,62235660180,655559082,GNFR,100688857,
74,17,HV WT ALL TRN NWD,VS D74 DISPLAY HOOVER PRO PET 2.0 U NWD,7350205210,662202667,GNFR,100695944,
74,17,SHK VAC DSPLA700WMP,VS D74 DISPLAY SHARK LA700 NWD,62235660776,661883105,GNFR,100695697,
74,17,SHK VAC DSPZU660WMP,VS D74 DISPLAY SHARK ZU660 NWD,62235661414,662020740,GNFR,100695695,
74,17,SHK VAC LIFTAWAY DSP,VS D74 DISPLAY SHARK DSPLA360WMP NWD,62235663749,666840648,GNFR,100703832,
74,17,XCLBOXCGWM CPRSN DSP,VS D74 SHARK UPRIGHT VAC COMPARISN CHART,62235664693,667354602,GNFR,100704241,
74,17,SHARK AZ4000 DISPLAY,VS D74 DISPLAY SHARK AZ4000 NWD,62235664046,670977379,GNFR,100710056,
74,17 & 19,SH NAVIGTOR PET NWD,VS D74 DISPLAY SHARK NV150 NWD,62235655839,575369385,GNFR,100650058,
74,17 & 19,SH NAV LIFT-AWAY NWD,VS D74 DISPLAY SHARK NAV LIFT AWAY 2.0,62235657010,587547522,GNFR,100667344,
74,17 & 19,DSPZD550WMP,VS D74 DISPLAY SHARK LIFTAWAY UPRIGHT,62235659884,653185042,GNFR,100683862,
74,17 & 19,SHK VAC DSPZU100WMP,VS D74 DISPLAY SHARK ZU100 NWD,62235660317,661883104,GNFR,100695696,
74,40,RW ULTM IRON DSP,VS D74 DISPLAY RW IRON DW80,1450116569,575424378,GNFR,100681977,
74,40,DISPLAY RW CORD REEL,VS D74 DISPLAY RW CORD REEL,1450116594,587453158,GNFR,100679829,
74,40,DSP RW PURE POP,VS D74 DISPLAY RW PURE POP,1450116632,655886428,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,DSP RW STMR PERF,VS D74 DISPLAY RW STMR PERF,2310889190,655678841,GNFR,100688878,
74,40,DSP RW PERF IRON,VS D74 DISPLAY RW PERF IRON,2310889270,655678830,GNFR,100688890,
74,40,DSP RW DR88 STEAM,VS D74 DISPLAY DSP RW DR88 STEAM NWD,1450116638,667142301,GNFR,100702412,
74,40,DSP HB IRON DUR FULL,VS D74 DISPLAY HB IRON DUR FULL,4009493002,553577064,GNFR,100635885,
74,40,DSP HB IRON DUR DGTL,VS D74 DISP HAMILTON BEACH DURATHON DGTL,4009493003,553577068,GNFR,100635887,
74,40,DSP HB IRON/STEAM,VS D74 DSP HB IRON/STEAM,4009493389,554980625,GNFR,100653360,
74,40,DSP HB IRON RETCD/NS,D74 DISPLAY HB IRON RETCD/NS,4009493524,550975787,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,DSP CHI IRON RETRCRD,VS D74 DISPLAY CHI RETRACT CORD,4009493801,566792184,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,DSP CHI IRON PRO,VS D74 DISPLAY CHI PROFESSIONAL,4009493802,566792182,GNFR,100635889,
74,40,DSP CHI TRAVEL STMR,VS D74 DISPLAY CHI TRAVEL STMR,4009494289,577926015,GNFR,100657518,
74,40,HAMILTON BEACH HB RE,VS D74 DISPLAY HAMILTON BEACH HB RE,4009494705,587515247,GNFR,100670753,
74,40,CH 360 STM IRON DSP,VS D74 DISPLAY CH 360 STM IRON DSP,4009495547,666206558,GNFR,100702369,
74,40,CHI LAVA IRON DSP,VS D74 DISPLAY CHI LAVA IRON DSP,4009495549,666206557,GNFR,100702460,
74,40,CHI LAVA STEAMER DSP,VS D74 DISPLAY CHI LAVA STEAMER DSP,4009495548,666206559,GNFR,100702461,
74,40,DSP BD IRON PRO,VS D74 DISPLAY BD PRO IRON,5087581590,553614281,GNFR,100635951,
74,40,DSP BD IRON XPRESS,VS D74 DISPLAY BD EXPRESS,5087582264,566953127,GNFR,100635953,
74,40,BD STEAM DISP - PURP,VS D74 DISPLAY BD STEAM FOLD DISP PURP,5087500359,666980452,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,BD IRON DISP - PEARL,VS D74 DISPLAY BD IRON DISP PEARL NWD,5087500360,666980453,GNFR,100702358,
74,40,SF CORDLESS STM IRON,VS D74 DISPLAY SF CORDLESS STM IRON NWD,4376502076,666980456,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,NOMAD TRAVEL STEAMER,VS D74 DISPLAY NOMAD TRAVEL STEAMER NWD,4376502077,666980460,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,DSP SF IRON TRAVEL,VS D74 DISPLAY I3 MINI STEAM IRON NWD,4717172702,557312006,GNFR,100707158,
74,40,DSP CO STMR TURBO,VS D74 DISPLAY CO STEAMER TURBO,7410838667,566792180,GNFR,100641560,
74,40,DSP CO STMR EXTREME,VS D74 DISPLAY GARMENTSTEAMER DI-GS23RS,7410838668,566792181,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,CO STMR SUPR HH DSP,VS D74 DISPLAY CO STMR SUPR HH DSP,7410844728,587172189,GNFR,100673240,
74,40,DSP CO STMR STYLIST,VS D74 DISPLAY CO STMR STYLIST,7410847602,655647123,Week 13 2025 Delete,Week 13 2025 Delete,
74,40,STEAMER DISPLAY,VS D74 DISPLAY CO STEAMER DISPLAY GREEN,7410847626,666570792,GNFR,100702356,
