Store,Dry Sat,Dry Sun,Dry Mon,Dry Tue,Dry Wed,Dry Thur,Dry Fri,Dry Total
2317,1,1,1,1,1,0,1,6
2318,1,1,1,1,1,0,1,6
2319,1,1,1,1,1,0,1,6
2320,1,1,1,1,1,0,1,6
2322,1,1,1,1,1,0,1,6
2323,1,1,1,1,1,0,1,6
2325,1,1,1,1,1,0,1,6
2326,1,1,1,1,1,0,1,6
2328,1,1,1,1,1,0,0,5
2329,1,1,0,1,0,0,1,4
2330,1,1,1,1,1,0,1,6
2331,1,1,1,1,1,0,1,6
2332,1,1,1,1,0,0,1,5
2333,1,1,1,1,1,0,1,6
2334,1,1,1,1,1,0,1,6
2335,1,1,1,1,1,0,1,6
2336,1,1,1,1,1,0,1,6
2337,1,1,1,1,1,0,1,6
2338,1,1,1,1,1,0,1,6
2339,1,1,1,1,1,0,1,6
2340,1,1,1,1,1,0,1,6
2341,1,1,1,1,1,0,1,6
2348,1,1,1,1,1,0,1,6
2350,1,1,1,1,1,0,1,6
2351,1,1,1,1,1,0,1,6
2352,1,1,1,1,1,0,1,6
2354,1,1,1,1,1,0,1,6
2355,1,1,1,1,1,0,1,6
2357,1,1,1,1,1,0,1,6
2358,1,1,1,1,1,0,1,6
2359,1,1,1,1,1,0,1,6
2360,1,1,1,1,1,0,1,6
2360,1,1,1,1,1,0,1,6
2361,1,1,1,1,1,0,1,6
2362,1,1,1,1,1,0,1,6
2365,1,1,1,1,1,0,1,6
2366,1,1,1,1,1,0,1,6
2367,1,1,1,1,1,0,1,6
2368,1,1,1,1,1,0,1,6
2369,1,1,1,1,1,0,1,6
2370,1,1,1,1,1,0,1,6
2371,1,1,1,1,1,0,1,6
2373,1,1,1,1,1,0,1,6
2385,1,1,1,1,1,0,1,6
2386,1,1,1,1,1,0,1,6
2387,1,1,1,1,1,0,1,6
2388,1,1,1,1,1,0,1,6
2391,1,1,1,1,1,0,1,6
2392,1,1,1,1,1,0,1,6
2393,1,1,1,0,1,0,1,5
2394,1,1,1,1,1,0,1,6
2395,1,0,1,1,0,0,1,4
2396,0,1,1,1,1,0,1,5
2397,1,1,1,0,1,0,1,5
2398,1,0,1,0,1,0,1,4
2399,1,1,1,1,1,0,1,6
2400,1,1,1,1,1,0,1,6
2401,1,1,1,1,1,0,1,6
2402,1,1,1,1,1,0,1,6
2403,1,1,1,1,1,0,1,6
2404,1,1,1,0,1,0,1,5
2405,1,1,1,1,1,0,1,6
2406,1,1,0,1,1,0,1,5
2412,1,1,1,1,1,0,1,6
2414,1,1,1,0,1,0,1,5
2417,1,1,1,1,1,0,1,6
2418,1,1,1,1,1,0,1,6
2419,1,1,1,1,1,0,1,6
2420,1,1,1,1,1,0,1,6
2421,1,1,1,1,1,0,1,6
2422,1,0,1,1,0,0,1,4
2424,1,1,1,1,1,0,1,6
2425,1,1,1,1,1,0,1,6
2426,1,1,1,1,1,0,1,6
2427,1,1,1,1,1,0,1,6
2428,1,1,1,1,1,0,1,6
2429,1,1,1,1,1,0,1,6
2431,1,1,1,1,1,0,1,6
2432,1,1,1,1,1,0,1,6
2433,1,1,1,1,1,0,1,6
2434,1,1,1,1,1,0,1,6
2435,1,1,1,1,1,0,1,6
2436,1,1,1,1,1,0,1,6
2437,1,1,1,1,1,0,1,6
2438,1,1,1,1,1,0,1,6
2439,1,1,1,1,1,0,1,6
2440,1,1,1,1,1,0,1,6
2441,1,1,0,1,1,0,1,5
2442,1,1,1,1,1,0,1,6
2443,1,1,1,1,1,0,1,6
2444,1,1,1,1,1,0,1,6
2445,1,1,1,1,1,0,1,6
2446,1,1,1,1,1,0,1,6
2447,1,1,1,1,1,0,1,6
2448,1,1,1,1,1,0,1,6
2450,1,1,1,1,1,0,1,6
2451,1,1,1,1,1,0,1,6
2452,1,1,1,1,1,0,1,6
2453,1,1,1,1,1,0,1,6
2455,1,1,1,1,1,0,1,6
2457,1,1,1,1,1,0,1,6
2458,1,1,1,1,1,0,1,6
2459,1,1,1,1,1,0,1,6
2460,1,1,1,1,1,0,1,6
2463,1,1,1,1,1,0,1,6
2464,1,1,1,1,1,0,1,6
2465,1,1,1,1,1,0,1,6
2468,1,1,1,1,0,0,1,5
2469,1,1,1,1,1,0,1,6
2471,1,1,1,1,1,0,1,6
2472,1,1,1,1,1,0,1,6
2474,1,1,1,1,1,0,1,6
2475,1,1,1,1,1,0,1,6
2476,1,1,1,1,1,0,1,6
2477,1,1,1,1,1,0,1,6
2479,1,1,1,1,1,0,1,6
2480,1,1,1,1,1,0,1,6
2481,1,1,1,1,1,0,1,6
2482,1,1,1,1,1,0,1,6
2483,1,1,1,1,1,0,1,6
2483,1,1,1,1,1,0,1,6
2484,1,1,1,1,1,0,1,6
2485,1,1,1,1,1,0,1,6
2486,1,1,1,1,1,0,1,6
2486,1,1,1,1,1,0,1,6
2487,1,1,1,0,1,0,0,4
2488,1,1,1,1,1,0,1,6
2490,1,0,1,1,0,0,1,4
2491,1,1,1,1,1,0,1,6
2492,1,1,1,1,1,0,1,6
2493,1,1,1,1,0,0,1,5
2494,1,1,1,1,1,0,1,6
2495,1,1,1,1,1,0,1,6
2496,1,1,1,1,1,0,1,6
2497,1,1,1,1,1,0,1,6
2499,1,1,1,1,0,0,1,5
2502,1,1,1,1,1,0,1,6
2503,1,1,1,1,1,0,1,6
2504,1,1,1,1,1,0,1,6
2505,1,1,1,1,1,0,1,6
2506,1,1,1,1,1,0,1,6
2507,1,1,1,1,1,0,1,6
2507,1,1,1,1,1,0,1,6
2508,1,1,1,1,1,0,1,6
2509,0,1,1,1,1,0,1,5
2510,1,1,1,1,1,0,1,6
2511,1,1,1,1,1,0,1,6
2512,1,1,1,1,1,0,1,6
2513,1,1,1,1,1,0,1,6
2514,1,1,1,1,1,0,1,6
2515,1,1,1,1,1,0,1,6
2516,1,1,1,1,1,0,1,6
2517,1,1,1,1,1,0,1,6
2518,1,1,1,1,1,0,1,6
2519,1,1,1,1,1,0,1,6
2520,1,1,1,1,1,0,1,6
2522,1,1,1,1,1,0,1,6
2523,1,1,1,1,1,0,1,6
2526,1,1,1,1,1,0,1,6
2526,1,1,1,1,1,0,1,6
2527,1,1,0,1,0,0,1,4
2528,1,1,1,1,1,0,1,6
2529,1,1,1,1,1,0,1,6
2530,1,1,1,1,1,0,1,6
2531,1,1,1,1,1,0,1,6
2532,1,1,1,1,1,0,1,6
2533,1,1,1,1,1,0,1,6
2534,1,1,1,1,1,0,1,6
2534,1,1,1,1,1,0,1,6
2535,1,1,1,1,1,0,1,6
2536,1,1,1,1,1,0,1,6
2536,1,1,1,1,1,0,1,6
2537,1,1,1,1,1,0,1,6
2538,0,1,1,1,0,0,1,4
2539,1,1,1,1,1,0,1,6
2540,1,1,1,1,1,0,1,6
2541,1,1,1,1,1,0,1,6
2542,1,1,1,1,1,0,1,6
2543,1,1,1,1,1,0,1,6
2544,1,1,1,1,1,0,1,6
2545,1,1,1,1,1,0,1,6
2546,1,1,1,1,1,0,1,6
2547,1,1,1,1,1,0,1,6
2548,1,1,1,1,1,0,1,6
2549,1,1,1,1,1,0,1,6
2550,1,1,1,1,1,0,1,6
2551,1,1,1,0,1,0,1,5
2553,1,1,1,1,1,0,1,6
2554,1,1,1,1,1,0,1,6
2555,1,1,1,1,1,0,1,6
2556,1,1,1,1,1,0,1,6
2556,1,1,1,1,1,0,1,6
2557,1,1,1,1,1,0,1,6
2557,1,1,1,1,1,0,1,6
2558,1,1,0,1,1,0,0,4
2559,1,1,1,1,1,0,1,6
2560,1,1,1,1,1,0,1,6
2561,1,1,1,1,1,0,1,6
2562,1,1,0,1,0,0,1,4
2563,1,1,1,1,1,0,1,6
2564,1,1,1,1,1,0,1,6
2565,1,1,1,1,1,0,1,6
2566,1,1,1,1,1,0,1,6
2567,1,1,1,1,1,0,1,6
2568,1,1,1,1,1,0,1,6
2568,1,1,1,1,1,0,1,6
2571,0,1,1,1,0,0,1,4
2572,1,1,1,1,1,0,1,6
2574,1,1,1,1,1,0,1,6
2575,1,1,1,1,1,0,1,6
2576,1,1,1,1,1,0,1,6
2577,1,1,1,1,1,0,1,6
2579,1,1,1,1,1,0,1,6
2580,1,1,1,1,1,0,1,6
2581,1,1,1,1,1,0,1,6
2582,0,1,1,0,1,0,1,4
2583,1,1,1,1,1,0,1,6
2584,1,0,1,1,1,0,1,5
2584,1,1,1,1,1,0,1,6
2585,1,1,1,1,1,0,1,6
2586,1,1,1,1,1,0,1,6
2587,1,1,1,1,1,0,1,6
2588,1,1,1,1,1,0,1,6
2590,1,0,1,1,1,0,1,5
2591,1,1,1,1,1,0,1,6
2592,1,1,1,1,1,0,1,6
2593,1,1,1,1,1,0,1,6
2593,1,1,1,1,1,0,1,6
2594,1,1,1,1,0,0,1,5
2595,1,1,1,1,1,0,1,6
2596,1,1,1,1,1,0,1,6
2597,1,1,1,1,1,0,1,6
2598,1,1,1,1,1,0,1,6
2599,1,1,1,1,1,0,1,6
2600,1,1,1,1,1,0,1,6
2603,1,1,1,1,1,0,0,5
2604,0,1,1,1,0,0,1,4
2605,1,1,1,1,1,0,1,6
2607,0,1,1,1,1,0,1,5
2608,1,1,1,1,1,0,1,6
2609,1,1,1,1,1,0,1,6
2609,1,1,1,1,1,0,1,6
2610,1,1,1,1,1,0,1,6
2611,1,1,1,1,1,0,1,6
2612,1,1,1,1,1,0,1,6
2613,1,1,1,1,1,0,1,6
2614,1,1,1,1,1,0,1,6
2615,1,1,1,1,1,0,1,6
2616,1,1,1,1,1,0,1,6
2617,1,1,1,1,1,0,1,6
2618,0,1,1,1,1,0,1,5
2619,1,1,1,1,1,0,1,6
2620,1,1,1,1,1,0,1,6
2621,1,1,1,1,1,0,1,6
2626,1,1,1,1,1,0,1,6
2627,1,1,1,1,1,0,1,6
2628,1,1,1,1,1,0,1,6
2629,1,1,1,1,1,0,1,6
2630,1,1,1,1,1,0,1,6
2631,1,1,1,1,1,0,1,6
2632,1,1,1,1,1,0,1,6
2633,1,1,1,1,1,0,1,6
2634,1,1,1,1,1,0,1,6
2636,1,1,1,1,1,0,1,6
2637,1,1,1,1,1,0,1,6
2638,1,1,1,1,1,0,1,6
2639,1,1,1,1,1,0,1,6
2640,1,0,1,0,1,0,1,4
2641,1,1,1,1,1,0,1,6
2642,1,1,1,1,1,0,1,6
2643,1,1,1,1,1,0,1,6
2644,1,1,1,1,1,0,1,6
2645,1,0,1,1,1,0,1,5
2646,1,1,1,1,1,0,1,6
2647,1,1,1,1,1,0,1,6
2648,1,1,1,1,1,0,1,6
2649,1,1,1,1,1,0,1,6
2650,1,1,1,1,1,0,1,6
2651,1,1,1,1,1,0,1,6
2652,1,1,1,1,1,0,1,6
2653,1,1,1,1,1,0,1,6
2654,0,1,1,0,1,0,1,4
2656,1,1,1,1,1,0,1,6
2658,1,1,1,1,1,0,1,6
2659,1,0,1,0,1,0,0,3
2660,0,1,0,1,1,0,1,4
2662,1,1,1,1,1,0,1,6
2663,1,1,1,1,1,0,1,6
2664,1,1,1,1,1,0,1,6
2665,1,1,1,1,1,0,1,6
2666,1,1,1,1,1,0,1,6
2667,1,1,1,1,1,0,1,6
2668,1,1,1,1,1,0,1,6
2671,1,1,1,1,1,0,1,6
2672,1,1,1,1,1,0,1,6
2674,1,1,1,1,1,0,1,6
2678,1,1,1,1,1,0,1,6
2679,1,1,1,1,1,0,1,6
2681,1,1,1,0,1,0,1,5
2682,1,1,1,1,1,0,1,6
2683,1,1,0,1,1,0,1,5
2684,1,1,1,1,1,0,1,6
2686,1,0,1,0,1,0,1,4
2687,1,1,1,1,1,0,1,6
2688,1,1,1,1,1,0,1,6
2688,1,1,1,1,1,0,1,6
2689,1,1,1,1,1,0,1,6
2689,1,1,1,1,1,0,1,6
2690,1,1,1,1,1,0,1,6
2691,1,1,1,1,1,0,1,6
2692,1,1,1,1,1,0,1,6
2693,1,1,1,1,1,0,1,6
2694,1,1,1,1,1,0,1,6
2695,1,1,1,1,1,0,1,6
2696,1,1,1,1,1,0,1,6
2697,1,1,1,1,1,0,1,6
2699,1,0,1,1,1,0,1,5
2700,1,1,1,1,1,0,1,6
2702,1,1,1,1,1,0,1,6
2703,1,1,1,1,1,0,1,6
2704,1,1,1,1,1,0,1,6
2705,1,1,1,1,1,0,1,6
2706,1,1,1,1,1,0,1,6
2708,1,1,1,1,1,0,1,6
2712,1,1,1,1,1,0,1,6
2713,1,1,1,1,1,0,1,6
2714,1,1,1,1,1,0,1,6
2715,1,1,1,1,1,0,1,6
2716,1,1,1,1,1,0,1,6
2717,1,1,1,1,1,0,1,6
2718,1,1,1,1,1,0,1,6
2719,1,1,1,1,1,0,1,6
2720,1,1,1,1,1,0,1,6
2723,1,1,1,1,1,0,1,6
2724,1,1,1,1,1,0,1,6
2725,1,1,1,1,1,0,1,6
2726,1,1,1,1,1,0,1,6
2727,1,1,1,1,1,0,1,6
2728,1,1,1,1,1,0,1,6
2729,1,1,1,1,1,0,1,6
2730,1,1,1,1,1,0,1,6
2731,1,0,1,1,1,0,1,5
2732,1,1,1,1,1,0,1,6
2733,1,1,1,1,1,0,1,6
2734,1,1,1,1,1,0,1,6
2735,1,1,1,1,1,0,1,6
2739,1,1,1,1,1,0,1,6
2740,1,1,1,1,1,0,1,6
2741,0,1,0,1,0,0,1,3
2742,1,1,0,1,1,0,1,5
2743,1,0,1,1,1,0,1,5
2744,0,1,1,0,1,0,1,4
2745,1,1,1,1,1,0,1,6
2747,1,1,1,1,1,0,1,6
2748,1,1,1,1,1,0,1,6
2749,1,1,1,1,1,0,1,6
2751,1,1,1,1,1,0,1,6
2752,1,1,1,1,1,0,1,6
2753,1,1,1,1,1,0,1,6
2754,1,1,1,1,1,0,1,6
2755,1,1,1,1,1,0,1,6
2756,1,1,1,1,1,0,1,6
2757,1,1,1,1,1,0,1,6
2758,1,1,1,1,1,0,1,6
2760,1,1,1,1,1,0,1,6
2761,1,1,1,1,1,0,1,6
2762,1,1,1,1,1,0,1,6
2763,1,1,1,1,1,0,1,6
2764,1,1,1,1,1,0,1,6
2765,1,1,1,1,1,0,1,6
2766,1,1,1,1,1,0,1,6
2767,1,1,1,1,1,0,1,6
2768,1,1,1,1,1,0,1,6
2769,1,1,1,1,1,0,1,6
2771,1,1,1,1,1,0,1,6
2772,1,1,1,1,1,0,1,6
2773,1,1,1,1,1,0,1,6
2774,1,1,0,1,1,0,1,5
2777,1,1,1,1,1,0,1,6
2778,1,1,1,1,1,0,1,6
2780,1,1,1,1,1,0,1,6
2781,1,1,1,1,1,0,1,6
2782,1,1,1,1,1,0,1,6
2783,1,1,1,1,1,0,1,6
2784,1,1,1,1,1,0,1,6
2785,0,1,0,1,0,0,1,3
2786,1,1,1,1,1,0,1,6
2787,1,1,1,1,1,0,1,6
2788,1,1,1,1,1,0,1,6
2789,1,1,1,1,1,0,1,6
2790,1,1,1,1,1,0,1,6
2791,1,1,1,1,1,0,1,6
2792,1,1,1,1,1,0,1,6
2793,1,1,1,1,1,0,1,6
2794,1,1,1,1,1,0,1,6
2795,1,1,1,1,1,0,1,6
2796,1,1,1,1,1,0,1,6
2797,1,1,1,1,1,0,1,6
2799,1,1,1,1,1,0,1,6
2801,1,1,1,1,1,0,1,6
2801,1,1,1,1,1,0,1,6
2803,1,1,1,1,1,0,1,6
2804,1,1,1,1,1,0,1,6
2805,1,1,1,0,1,0,1,5
2806,1,1,1,1,1,0,1,6
2807,1,1,1,1,1,0,1,6
2808,1,1,1,1,1,0,1,6
2809,1,1,1,1,1,0,1,6
2810,1,1,1,1,1,0,1,6
2811,1,1,1,1,1,0,1,6
2812,1,1,1,1,1,0,1,6
2813,1,1,1,1,1,0,1,6
2814,1,1,1,1,1,0,1,6
2815,1,1,1,1,1,0,1,6
2816,1,1,1,1,1,0,1,6
2817,1,1,1,1,1,0,1,6
2818,1,1,1,1,1,0,1,6
2819,1,1,1,1,1,0,1,6
2820,1,1,1,1,1,0,1,6
2821,1,1,1,1,1,0,1,6
2822,1,1,1,1,1,0,1,6
2823,1,1,1,1,1,0,1,6
2825,1,1,1,1,1,0,1,6
2826,1,0,1,1,1,0,1,5
2827,1,1,1,1,1,0,1,6
2828,1,1,1,1,1,0,1,6
2830,1,1,1,1,1,0,1,6
2831,1,1,1,1,1,0,1,6
2832,1,1,1,1,1,0,1,6
2833,1,1,1,1,1,0,1,6
2834,1,1,1,1,1,0,1,6
2835,1,0,1,0,1,0,1,4
2836,1,1,1,1,1,0,1,6
2838,1,1,1,1,1,0,1,6
2839,1,0,1,1,1,0,1,5
2840,1,1,1,1,1,0,1,6
2841,1,1,1,1,1,0,1,6
2842,1,1,1,1,1,0,1,6
2843,1,1,1,1,1,0,1,6
2843,1,1,1,1,1,0,1,6
2844,1,1,1,1,1,0,1,6
2845,1,1,1,1,1,0,1,6
2846,1,1,1,1,1,0,1,6
2847,1,1,1,1,1,0,1,6
2849,1,1,1,1,1,0,1,6
2850,1,1,1,1,1,0,1,6
2852,1,1,1,1,1,0,1,6
2853,1,1,1,1,1,0,1,6
2854,1,1,1,1,1,0,1,6
2855,1,1,1,1,1,0,1,6
2856,1,1,1,1,1,0,1,6
2857,1,1,1,1,1,0,1,6
2858,1,1,1,1,1,0,1,6
2858,1,1,1,1,1,0,1,6
2859,1,1,1,1,1,0,1,6
2860,1,1,1,1,1,0,1,6
2861,1,1,1,1,1,0,1,6
2862,1,1,1,1,1,0,1,6
2864,1,1,1,1,1,0,1,6
2865,1,1,1,1,1,0,1,6
2866,1,0,0,1,0,0,0,2
2867,1,0,1,1,0,0,0,3
2869,1,1,1,1,1,0,1,6
2870,1,1,1,1,1,0,1,6
2871,1,1,1,1,1,0,1,6
2872,1,1,1,1,1,0,1,6
2873,1,1,1,1,1,0,1,6
2874,1,1,1,1,1,0,1,6
2875,1,1,1,1,1,0,1,6
2876,1,1,1,1,1,0,1,6
2877,1,1,1,1,1,0,1,6
2878,1,1,1,0,1,0,1,5
2880,1,1,1,1,1,0,1,6
2881,1,1,1,1,1,0,1,6
2882,1,1,1,1,1,0,1,6
2883,1,1,1,1,1,0,1,6
2884,1,1,1,1,1,0,1,6
2884,1,1,1,1,1,0,1,6
2885,1,0,1,0,1,0,1,4
2886,1,1,1,1,1,0,1,6
2886,1,1,1,1,1,0,1,6
2887,1,1,1,1,1,0,1,6
2888,1,1,1,1,1,0,1,6
2889,1,1,1,1,1,0,1,6
2890,1,1,1,1,1,0,1,6
2891,1,1,1,1,1,0,1,6
2892,1,1,1,1,1,0,1,6
2893,1,1,1,1,1,0,1,6
2894,1,1,1,1,1,0,1,6
2897,1,1,0,1,0,0,1,4
2898,0,1,0,1,1,0,1,4
2899,1,0,1,0,1,0,1,4
2900,1,1,1,1,1,0,1,6
2901,1,1,0,1,0,0,1,4
2902,1,1,0,1,1,0,1,5
2903,0,1,1,0,1,0,1,4
2904,1,1,0,1,1,0,1,5
2905,1,1,1,1,1,0,1,6
2906,1,1,1,1,1,0,1,6
2907,1,1,1,1,1,0,1,6
2908,1,1,1,1,1,0,1,6
2909,1,1,1,1,1,0,1,6
2910,1,1,1,1,1,0,1,6
2911,1,1,1,1,1,0,1,6
2912,1,1,1,1,1,0,1,6
2913,1,1,1,1,1,0,1,6
2914,1,1,1,1,1,0,1,6
2915,1,1,1,1,1,0,1,6
2916,1,1,1,1,1,0,1,6
2917,1,1,1,1,1,0,1,6
2918,1,1,1,1,1,0,1,6
2919,1,1,0,1,1,0,0,4
2920,1,1,1,1,1,0,1,6
2921,1,1,1,1,1,0,1,6
2922,1,1,1,1,1,0,1,6
2923,1,1,1,1,1,0,1,6
2924,1,1,1,1,1,0,1,6
2925,1,1,1,1,1,0,1,6
2926,1,1,1,1,1,0,1,6
2927,1,1,1,1,1,0,1,6
2928,1,1,1,1,1,0,1,6
2929,1,1,1,1,1,0,1,6
2930,1,1,1,1,1,0,1,6
2931,1,1,1,1,1,0,1,6
2932,1,1,1,1,1,0,1,6
2933,1,1,1,1,1,0,1,6
2934,1,1,1,1,1,0,1,6
2935,1,0,1,0,1,0,1,4
2937,1,1,1,1,1,0,1,6
2938,1,1,1,1,1,0,1,6
2939,1,1,1,1,1,0,1,6
2940,1,1,1,1,1,0,1,6
2940,1,1,1,1,1,0,1,6
2941,1,1,1,1,1,0,1,6
2944,1,1,1,1,1,0,1,6
2945,1,1,1,1,1,0,1,6
2946,1,1,1,1,1,0,1,6
2947,1,0,1,1,0,0,1,4
2948,1,1,1,1,1,0,1,6
2948,1,1,1,1,1,0,1,6
2950,1,1,1,1,1,0,1,6
2950,1,1,1,1,1,0,1,6
2951,1,1,1,1,1,0,1,6
2951,1,1,1,1,1,0,1,6
2952,1,1,1,1,1,0,1,6
2953,1,1,1,1,1,0,1,6
2954,1,1,1,1,1,0,1,6
2955,1,1,1,1,1,0,1,6
2956,1,1,1,1,1,0,1,6
2957,1,1,1,1,1,0,1,6
2958,1,1,1,1,1,0,1,6
2959,1,1,1,1,1,0,1,6
2962,1,1,1,1,1,0,1,6
2963,1,1,1,1,1,0,1,6
2964,1,1,1,1,1,0,1,6
2965,1,1,1,1,1,0,0,5
2966,1,1,1,1,1,0,1,6
2967,1,1,1,1,1,0,1,6
2968,1,1,1,1,1,0,1,6
2973,1,1,1,1,1,0,1,6
2974,1,1,1,1,1,0,1,6
2975,1,1,1,1,1,0,1,6
2976,1,1,1,1,1,0,1,6
2977,1,1,1,1,1,0,1,6
2978,1,1,1,1,1,0,1,6
2979,1,1,1,1,0,0,1,5
2980,1,1,1,1,1,0,1,6
2981,1,1,0,1,0,0,0,3
2984,1,1,1,1,1,0,1,6
2985,1,1,1,1,1,0,1,6
2985,1,1,1,1,1,0,1,6
2986,1,1,1,1,1,0,1,6
2987,1,1,1,1,1,0,1,6
2988,1,1,1,1,1,0,1,6
2989,1,1,0,1,1,0,1,5
2990,1,1,1,1,1,0,1,6
2991,1,1,1,1,1,0,1,6
2992,1,1,1,1,1,0,1,6
2993,1,1,1,1,1,0,1,6
2994,1,1,1,1,1,0,1,6
2995,0,1,1,0,1,0,1,4
2996,1,1,1,1,1,0,1,6
2998,1,1,1,1,1,0,1,6
3004,1,1,1,1,1,0,1,6
3011,1,0,1,1,0,0,1,4
3013,1,1,1,1,1,0,1,6
3014,1,1,1,1,1,0,1,6
3015,1,1,1,1,1,0,1,6
3017,1,1,1,1,1,0,1,6
3018,1,1,1,1,1,0,1,6
3019,1,1,1,1,1,0,1,6
3022,1,1,1,1,1,0,1,6
3023,1,1,1,1,1,0,0,5
3023,1,1,1,1,1,0,0,5
3026,1,1,1,0,1,0,0,4
3035,1,1,1,1,1,0,1,6
3042,1,1,1,1,1,0,1,6
3043,1,1,1,1,1,0,1,6
3044,1,1,1,1,1,0,1,6
3046,1,1,1,1,1,0,1,6
3046,1,1,1,1,1,0,1,6
3047,1,1,1,1,1,0,1,6
3047,1,1,1,1,1,0,1,6
3049,0,1,1,1,0,0,1,4
3050,1,0,1,0,1,0,0,3
3053,1,1,1,1,1,0,1,6
3055,1,1,1,1,1,0,1,6
3056,1,1,1,1,1,0,1,6
3057,1,1,1,1,1,0,1,6
3058,1,1,1,1,1,0,1,6
3059,1,1,1,1,1,0,1,6
3060,1,1,1,1,1,0,1,6
3061,1,1,1,1,1,0,1,6
3062,1,1,1,1,1,0,1,6
3066,1,1,0,1,1,0,0,4
3067,1,1,1,1,1,0,1,6
3069,0,1,0,1,0,0,1,3
3070,1,1,0,1,1,0,1,5
3071,0,1,1,1,0,0,1,4
3072,0,1,1,0,1,0,1,4
3074,0,1,1,1,1,0,1,5
3075,1,1,1,1,1,0,1,6
3077,1,1,1,1,1,0,1,6
3078,1,1,1,1,1,0,1,6
3081,1,1,1,1,1,0,1,6
3082,1,1,1,1,1,0,1,6
3083,1,1,1,0,1,0,1,5
3084,1,1,1,1,1,0,1,6
3087,1,1,1,1,1,0,1,6
3088,1,1,1,1,1,0,1,6
3090,1,0,1,0,1,0,1,4
3093,1,1,1,1,1,0,1,6
3094,1,0,1,1,1,0,1,5
3098,1,1,1,0,1,0,1,5
3099,1,1,1,1,1,0,1,6
3101,1,1,1,1,1,0,1,6
3102,1,1,1,1,1,0,1,6
3103,1,1,1,1,1,0,1,6
3104,1,1,1,1,1,0,1,6
3106,1,1,1,1,1,0,1,6
3107,0,1,0,1,0,0,0,2
3110,1,1,0,1,1,0,0,4
3111,0,1,1,0,1,0,1,4
3112,1,1,1,1,1,0,1,6
3114,1,1,1,1,1,0,1,6
3118,1,1,1,1,1,0,1,6
3119,1,1,1,1,1,0,1,6
3123,1,1,1,1,1,0,1,6
3123,1,1,1,1,1,0,1,6
3126,1,1,1,0,1,0,0,4
3127,1,1,1,1,1,0,1,6
3128,1,1,1,1,1,0,1,6
3131,1,1,0,1,1,0,1,5
3132,1,1,1,0,1,0,1,5
3133,1,1,0,1,1,0,1,5
3135,1,1,1,1,1,0,1,6
3136,1,1,1,1,1,0,1,6
3137,1,1,1,1,1,0,1,6
3138,1,1,1,1,1,0,1,6
3138,1,1,1,1,1,0,1,6
3139,1,1,1,1,1,0,1,6
3139,1,1,1,1,1,0,1,6
3140,1,1,1,1,1,0,1,6
3140,1,1,1,1,1,0,1,6
3141,1,1,1,1,1,0,1,6
3141,1,1,1,1,1,0,1,6
3143,0,1,1,1,1,0,1,5
3144,1,1,1,0,1,0,0,4
3145,0,1,1,1,0,0,1,4
3146,1,0,1,0,1,0,0,3
3147,1,1,1,1,1,0,1,6
3147,1,1,1,1,1,0,1,6
3150,1,1,1,1,1,0,1,6
3151,1,1,1,1,1,0,1,6
3152,1,0,1,0,1,0,1,4
3153,1,1,0,1,1,0,1,5
3154,0,1,1,0,1,0,1,4
3155,1,0,1,0,1,0,0,3
3156,1,1,1,1,1,0,1,6
3157,1,1,1,0,1,0,1,5
3159,1,1,1,1,1,0,1,6
3161,1,1,1,0,1,0,0,4
3162,1,1,1,1,1,0,1,6
3163,1,1,1,1,1,0,1,6
3164,0,1,0,1,0,0,0,2
3167,1,1,1,1,1,0,1,6
3168,0,1,0,1,1,0,1,4
3169,1,1,1,1,1,0,1,6
3170,1,1,1,1,1,0,1,6
3172,1,1,1,1,1,0,1,6
3173,1,1,1,0,1,0,1,5
3175,1,1,0,1,1,0,1,5
3176,1,1,1,1,1,0,1,6
3177,1,0,1,1,1,0,1,5
3178,1,0,1,1,1,0,1,5
3179,1,0,1,1,0,0,1,4
3179,1,0,1,1,0,0,1,4
3180,1,1,1,1,1,0,1,6
3180,1,1,1,1,1,0,1,6
3182,1,1,1,1,1,0,1,6
3183,1,1,1,1,1,0,1,6
3184,0,1,1,1,1,0,1,5
3185,1,1,0,1,1,0,0,4
3188,1,1,1,1,1,0,1,6
3191,1,1,1,1,1,0,1,6
3192,1,1,1,1,1,0,1,6
3197,1,1,1,1,1,0,1,6
3198,1,1,1,0,1,0,1,5
3199,1,0,1,1,1,0,0,4
3200,1,1,1,1,0,0,1,5
3201,1,1,1,1,1,0,1,6
3202,1,1,0,1,1,0,1,5
3204,0,1,1,1,1,0,1,5
3205,1,1,1,1,1,0,1,6
3206,1,1,1,1,1,0,1,6
3207,1,1,1,1,1,0,1,6
3208,1,1,1,1,1,0,1,6
3209,1,1,1,1,1,0,1,6
3210,1,1,1,1,1,0,1,6
3212,1,1,1,1,1,0,1,6
3213,1,1,1,1,1,0,1,6
3214,1,1,1,1,1,0,1,6
3215,1,1,1,1,1,0,1,6
3216,1,1,1,1,1,0,1,6
3217,1,1,1,1,1,0,1,6
3218,1,1,1,1,1,0,1,6
3219,1,1,1,1,1,0,1,6
3220,1,1,1,1,1,0,1,6
3221,1,1,1,1,1,0,1,6
3222,1,1,1,1,1,0,1,6
3223,1,1,1,1,1,0,1,6
3224,1,1,1,1,1,0,1,6
3225,1,1,1,1,1,0,1,6
