DC,DATE,ITEM,ITEM NBR,DESCRIPTION,CASES/FPP,CASES,PALLETS,BANNER
7012,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,96,4,WM
7012,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
7012,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7012,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,108,3,WM
7012,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
7012,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7012,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7012,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,42,1,WM
7012,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7012,3/26/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,144,4,WM
7012,3/26/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7012,3/26/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,144,4,WM
7012,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7012,3/26/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7012,3/26/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
7012,3/26/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7012,3/26/2023,WM-LIVE PLANTS,658165389,EG 11OZ VIOLET,CASE PICK,160,8,WM
7012,3/26/2023,SAMS-LIVE PLANTS,980176557,EASTER LILY,FPP, ,6,SAMS
7012,3/27/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,504,21,WM
7012,3/27/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,144,6,WM
7012,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7012,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,180,9,WM
7012,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,66,33,WM
7012,3/29/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7012,3/29/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7012,3/29/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7012,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7012,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,216,9,WM
7012,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,180,5,WM
7012,3/30/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7012,3/30/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,216,6,WM
7012,3/30/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,144,4,WM
7012,3/30/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7012,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7012,4/1/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7012,4/1/2023,WM-CUT FLORAL,599909011,BQ EAS LG MIX DB CR,CASE PICK,72, ,WM
7012,4/1/2023,WM-CUT FLORAL,599903579,CB EAS CARNS DB DI,CASE PICK,42, ,WM
7012,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,18, ,WM
7012,4/2/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,42,SAMS
7012,4/3/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7012,4/4/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,67,SAMS
7012,4/4/2023,WM-CUT FLORAL,599909011,BQ EAS LG MIX DB CR,CASE PICK,123, ,WM
7012,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,45, ,WM
7012,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,15, ,WM
7012,4/5/2023,SAMS-CUT FLORAL,980105754,EASTER PREMIUM,FPP, ,0,SAMS
7013,3/21/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,784,28,WM
7013,3/24/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,758,19,WM
7013,3/24/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,405,7,WM
7013,3/25/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,200,5,WM
7013,3/25/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,784,28,WM
7013,3/26/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,144,7,WM
7013,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,76,38,WM
7013,3/29/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,958,24,WM
7013,3/29/2023,WM-LIVE PLANTS,658437174,PDC SHIPPER HYACINTH,CASE PICK,405,7,WM
7013,3/29/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,784,28,WM
7013,3/31/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,54, ,WM
7013,4/2/2023,WM-CUT FLORAL,599899662,BQ EAS LG MIX DB CH,CASE PICK,144, ,WM
7013,4/2/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,137, ,WM
7013,4/2/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,72, ,WM
7013,4/2/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7013,4/5/2023,WM-CUT FLORAL,599899662,BQ EAS LG MIX DB CH,CASE PICK,236, ,WM
7013,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,166, ,WM
7013,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,58, ,WM
7014,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,272,14,WM
7014,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,77,39,WM
7014,4/1/2023,WM-CUT FLORAL,599904649,BQ EAS LG MIX DB VF,CASE PICK,198, ,WM
7014,4/1/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,76, ,WM
7014,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,54, ,WM
7014,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7014,4/4/2023,WM-CUT FLORAL,599904649,BQ EAS LG MIX DB VF,CASE PICK,318, ,WM
7014,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,102, ,WM
7014,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,27, ,WM
7015,3/19/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,168,7,WM
7015,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,264,11,WM
7015,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,144,6,WM
7015,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
7015,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7015,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,72,2,WM
7015,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
7015,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7015,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,42,1,WM
7015,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
7015,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7015,3/25/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,316,16,WM
7015,3/26/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,168,7,WM
7015,3/26/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,144,4,WM
7015,3/26/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7015,3/26/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,216,6,WM
7015,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7015,3/26/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7015,3/26/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,84,2,WM
7015,3/26/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7015,3/26/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,44,2,WM
7015,3/26/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,117,4,WM
7015,3/26/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,47,2,WM
7015,3/27/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,648,27,WM
7015,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7015,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,103,52,WM
7015,3/29/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7015,3/29/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,216,6,WM
7015,3/29/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7015,3/29/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7015,3/29/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7015,3/29/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7015,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,216,9,WM
7015,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,264,11,WM
7015,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,180,5,WM
7015,3/30/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,180,5,WM
7015,3/30/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,102,4,WM
7015,3/30/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,271,9,WM
7015,3/30/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,105,4,WM
7015,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7015,4/1/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,180, ,WM
7015,4/1/2023,WM-CUT FLORAL,599903579,CB EAS CARNS DB DI,CASE PICK,90, ,WM
7015,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,54, ,WM
7015,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7015,4/4/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,292, ,WM
7015,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,131, ,WM
7015,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,23, ,WM
7016,3/26/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,31,1,WM
7016,3/26/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,46,2,WM
7016,3/26/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,10,0,WM
7016,3/27/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7016,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,18,1,WM
7016,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,21,1,WM
7016,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,280,14,WM
7016,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,98,49,WM
7016,3/28/2023,WM-LIVE PLANTS,658165389,EG 11OZ VIOLET,CASE PICK,200,10,WM
7016,3/28/2023,WM-LIVE PLANTS,658225104,EG 6IN HYC 8PC BOX,CASE PICK,612,17,WM
7016,3/28/2023,WM-LIVE PLANTS,658225108,EG 6IN TULIP 8PC BOX,CASE PICK,468,13,WM
7016,3/30/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,75,3,WM
7016,3/30/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,106,4,WM
7016,3/30/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,26,1,WM
7016,3/31/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,36, ,WM
7016,4/2/2023,WM-LIVE PLANTS,651166178,EG 6IN EASTER LILY,CASE PICK,300,20,WM
7016,4/2/2023,WM-LIVE PLANTS,658225104,EG 6IN HYC 8PC BOX,CASE PICK,900,25,WM
7016,4/3/2023,WM-LIVE PLANTS,658225108,EG 6IN TULIP 8PC BOX,CASE PICK,720,20,WM
7016,4/3/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,126, ,WM
7016,4/3/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,88, ,WM
7016,4/3/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
7016,4/3/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7016,4/5/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,203, ,WM
7016,4/5/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,104, ,WM
7016,4/5/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,26, ,WM
7017,3/19/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,168,7,WM
7017,3/19/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,600,25,WM
7017,3/19/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,120,5,WM
7017,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,120,5,WM
7017,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,144,4,WM
7017,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,72,2,WM
7017,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,180,5,WM
7017,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7017,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,108,3,WM
7017,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,126,3,WM
7017,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7017,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7017,3/24/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7017,3/25/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,360,15,WM
7017,3/25/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,360,15,WM
7017,3/26/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,72,3,WM
7017,3/26/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,108,3,WM
7017,3/26/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,288,8,WM
7017,3/26/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,144,4,WM
7017,3/26/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7017,3/26/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,168,4,WM
7017,3/26/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,168,4,WM
7017,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,252,7,WM
7017,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,216,6,WM
7017,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,304,15,WM
7017,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,82,41,WM
7017,3/29/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,288,8,WM
7017,3/29/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,180,5,WM
7017,3/29/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,210,5,WM
7017,3/29/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,210,5,WM
7017,3/29/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,252,6,WM
7017,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,312,13,WM
7017,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,408,17,WM
7017,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,120,5,WM
7017,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,360,10,WM
7017,3/30/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,144,4,WM
7017,3/30/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,396,11,WM
7017,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7017,3/31/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7017,4/1/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,378, ,WM
7017,4/1/2023,WM-CUT FLORAL,599903579,CB EAS CARNS DB DI,CASE PICK,107, ,WM
7017,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,72, ,WM
7017,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,36, ,WM
7017,4/4/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,464, ,WM
7017,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,155, ,WM
7017,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,76, ,WM
7018,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,48,2,WM
7018,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,48,2,WM
7018,3/20/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,288,12,WM
7018,3/20/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,144,6,WM
7018,3/20/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,72,2,WM
7018,3/20/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7018,3/20/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,72,2,WM
7018,3/20/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
7018,3/20/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7018,3/20/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,42,1,WM
7018,3/20/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,42,1,WM
7018,3/20/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7018,3/26/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,528,22,WM
7018,3/26/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,192,8,WM
7018,3/26/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,36,18,WM
7018,3/27/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,24,1,WM
7018,3/27/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7018,3/27/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7018,3/27/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,108,3,WM
7018,3/27/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,72,2,WM
7018,3/27/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,36,1,WM
7018,3/27/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,84,2,WM
7018,3/27/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7018,3/27/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,84,2,WM
7018,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,54,27,WM
7018,3/28/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,4,2,WM
7018,3/28/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,288,14,WM
7018,3/29/2023,WM-LIVE PLANTS,650487858,EG 6IN HYCAINTH PI,CASE PICK,168,4,WM
7018,3/29/2023,WM-LIVE PLANTS,598076626,6IN BLUE HYACINTH,CASE PICK,126,3,WM
7018,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,720,30,WM
7018,3/30/2023,WM-LIVE PLANTS,563089108,EG 6IN EASTER LILY,CASE PICK,96,4,WM
7018,3/30/2023,WM-LIVE PLANTS,577321846,EG 6IN LA LILY,CASE PICK,240,10,WM
7018,3/30/2023,WM-LIVE PLANTS,598076627,6IN YELLOW TULIP,CASE PICK,108,3,WM
7018,3/30/2023,WM-LIVE PLANTS,650487860,EG 6IN TULIP BI,CASE PICK,36,1,WM
7018,3/30/2023,WM-LIVE PLANTS,650487857,EG 6IN TULIP PI,CASE PICK,144,4,WM
7018,3/30/2023,WM-LIVE PLANTS,650487861,EG 6IN TULIP PU,CASE PICK,108,3,WM
7018,3/30/2023,WM-LIVE PLANTS,650487859,EG 6IN TULIP OR,CASE PICK,72,2,WM
7018,3/30/2023,WM-LIVE PLANTS,650487862,EG 6IN HYCAINTH PU,CASE PICK,126,3,WM
7018,3/30/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,18, ,WM
7018,4/1/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,180, ,WM
7018,4/1/2023,WM-CUT FLORAL,599913747,CB EAS CARN DB BC,CASE PICK,66, ,WM
7018,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,36, ,WM
7018,4/1/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,18, ,WM
7018,4/4/2023,WM-CUT FLORAL,599913745,BQ EAS LG MIX DB BC,CASE PICK,248, ,WM
7018,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,100, ,WM
7018,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,47, ,WM
7019,3/26/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,616,26,WM
7019,3/26/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,888,30,WM
7019,3/26/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,274,9,WM
7019,3/27/2023,WM-LIVE PLANTS,658455114,SPRING23HYDCASE,CASE PICK,312,16,WM
7019,3/27/2023,WM-LIVE PLANTS,658439541  ,BHG EASTER SHIPPER23,CASE PICK,98,49,WM
7019,3/27/2023,WM-LIVE PLANTS,658165389,EG 11OZ VIOLET,CASE PICK,220,11,WM
7019,3/30/2023,WM-LIVE PLANTS,574434435,EG 6IN EASTER LILY,CASE PICK,1406,59,WM
7019,3/30/2023,WM-LIVE PLANTS,650081201,EG 6IN TULIPS,CASE PICK,2065,69,WM
7019,3/30/2023,WM-LIVE PLANTS,650079047,HYACINTHS PDC,CASE PICK,617,21,WM
7019,3/30/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,18, ,WM
7019,4/1/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,108, ,WM
7019,4/1/2023,WM-CUT FLORAL,599892479,CB EAS CARN DB FF,CASE PICK,63, ,WM
7019,4/1/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,54, ,WM
7019,4/4/2023,WM-CUT FLORAL,599892477,BQ EAS LG MIX DB FF,CASE PICK,165, ,WM
7019,4/4/2023,WM-CUT FLORAL,599908953,CB EAS CUPCK DB GF,CASE PICK,105, ,WM
7019,4/4/2023,WM-CUT FLORAL,599892480,CB EAS STRIPY DB FF,CASE PICK,17, ,WM
7021,3/21/2023,WM-LIVE PLANTS,658378289,PDC EASTER LILY,CASE PICK,772,28,WM
7021,3/24/2023,WM-LIVE PLANTS,658381390,PDC SHIPPER TULIP 8,CASE PICK,1480,37,WM
