Region,Market,Store,Actual Install Scheduled Date
12,124,3829,8/13/2024
26,301,2730,8/13/2024
12,119,5263,8/13/2024
14,7,604,8/13/2024
54,388,921,8/13/2024
54,388,1058,8/13/2024
54,388,1199,8/13/2024
4,310,1312,8/13/2024
26,304,1662,8/13/2024
75,291,2438,8/13/2024
3,101,2920,8/13/2024
26,298,3304,8/13/2024
12,121,5175,8/13/2024
14,8,5348,8/13/2024
9,105,5391,8/13/2024
9,115,5727,8/13/2024
26,306,5747,8/13/2024
12,123,678,8/14/2024
12,123,685,8/14/2024
14,8,483,8/14/2024
2,18,515,8/14/2024
4,38,630,8/14/2024
9,115,769,8/14/2024
54,379,905,8/14/2024
54,378,924,8/14/2024
75,287,3219,8/14/2024
3,95,4262,8/14/2024
14,8,4407,8/14/2024
12,149,4483,8/14/2024
54,388,5099,8/14/2024
3,114,5300,8/14/2024
46,370,6477,8/14/2024
4,310,6879,8/14/2024
26,302,3701,8/14/2024
4,310,3595,8/18/2024
26,301,2000,8/18/2024
12,149,390,8/18/2024
4,36,625,8/18/2024
3,89,705,8/18/2024
3,89,706,8/18/2024
41,256,729,8/18/2024
54,376,984,8/18/2024
14,7,2534,8/18/2024
76,286,3344,8/18/2024
14,15,3439,8/18/2024
41,260,3894,8/18/2024
14,8,4318,8/18/2024
3,98,5037,8/18/2024
54,391,5123,8/18/2024
46,370,5835,8/18/2024
12,121,1194,8/19/2024
12,122,1319,8/19/2024
3,93,538,8/19/2024
12,149,673,8/19/2024
3,114,779,8/19/2024
54,388,986,8/19/2024
4,294,1036,8/19/2024
20,258,1233,8/19/2024
26,304,1290,8/19/2024
14,15,1362,8/19/2024
4,300,1392,8/19/2024
14,7,1462,8/19/2024
54,388,1808,8/19/2024
54,378,2729,8/19/2024
76,286,4514,8/19/2024
46,369,5330,8/19/2024
12,121,687,8/20/2024
12,124,1080,8/20/2024
26,309,877,8/20/2024
12,120,3660,8/20/2024
12,119,3835,8/20/2024
3,93,551,8/20/2024
21,259,702,8/20/2024
3,89,800,8/20/2024
14,15,818,8/20/2024
54,378,953,8/20/2024
12,149,1075,8/20/2024
14,7,1091,8/20/2024
26,309,1097,8/20/2024
26,298,1132,8/20/2024
41,256,1165,8/20/2024
26,296,1191,8/20/2024
75,291,4638,8/20/2024
12,122,1320,8/21/2024
26,305,1209,8/21/2024
12,119,5251,8/21/2024
3,94,579,8/21/2024
41,254,701,8/21/2024
9,91,890,8/21/2024
21,259,1140,8/21/2024
14,15,1207,8/21/2024
4,294,1242,8/21/2024
12,149,3137,8/21/2024
75,315,4682,8/21/2024
46,370,5190,8/21/2024
54,388,5232,8/21/2024
46,370,5329,8/21/2024
12,122,672,8/25/2024
12,122,2065,8/25/2024
26,304,948,8/25/2024
26,301,1354,8/25/2024
41,256,589,8/25/2024
4,41,616,8/25/2024
3,101,767,8/25/2024
57,394,1838,8/25/2024
26,298,1842,8/25/2024
26,308,2793,8/25/2024
54,389,3382,8/25/2024
46,369,3465,8/25/2024
54,379,3867,8/25/2024
46,370,4232,8/25/2024
54,379,4567,8/25/2024
41,254,5236,8/25/2024
3,89,5299,8/25/2024
75,291,5343,8/25/2024
12,122,2310,8/26/2024
12,122,2932,8/26/2024
26,301,1950,8/26/2024
4,300,1348,8/26/2024
41,253,655,8/26/2024
9,90,908,8/26/2024
26,305,1034,8/26/2024
26,302,1355,8/26/2024
26,296,1579,8/26/2024
26,296,2137,8/26/2024
56,400,2402,8/26/2024
46,369,2512,8/26/2024
46,370,2515,8/26/2024
54,389,3018,8/26/2024
54,376,4639,8/26/2024
75,315,4697,8/26/2024
4,37,5087,8/26/2024
41,256,6931,8/26/2024
12,123,680,8/27/2024
12,119,698,8/27/2024
26,308,1613,8/27/2024
4,300,1268,8/27/2024
41,253,431,8/27/2024
41,257,569,8/27/2024
54,389,1001,8/27/2024
54,388,1095,8/27/2024
4,310,1238,8/27/2024
46,370,1598,8/27/2024
4,33,1748,8/27/2024
54,389,2672,8/27/2024
26,296,2845,8/27/2024
26,308,3626,8/27/2024
26,309,3700,8/27/2024
54,378,5033,8/27/2024
9,91,5894,8/27/2024
12,123,578,8/28/2024
12,124,2496,8/28/2024
26,306,1027,8/28/2024
26,305,1464,8/28/2024
26,298,1498,8/28/2024
26,308,1552,8/28/2024
4,294,1663,8/28/2024
26,309,1666,8/28/2024
26,301,5851,8/28/2024
7,87,1347,9/3/2024
7,506,508,9/3/2024
44,349,414,9/3/2024
44,350,947,9/3/2024
44,350,185,9/3/2024
7,81,917,9/3/2024
4,39,514,9/3/2024
4,35,1123,9/3/2024
75,312,1243,9/3/2024
4,310,1261,9/3/2024
26,302,1298,9/3/2024
21,225,1961,9/3/2024
21,218,3282,9/3/2024
54,403,3568,9/3/2024
4,37,4664,9/3/2024
12,120,1089,9/4/2024
12,119,1606,9/4/2024
26,308,6789,9/4/2024
5,76,610,9/4/2024
7,74,1249,9/4/2024
7,86,3106,9/4/2024
44,349,3229,9/4/2024
6,569,595,9/4/2024
7,82,2991,9/4/2024
9,118,721,9/4/2024
9,107,929,9/4/2024
3,104,988,9/4/2024
54,403,1440,9/4/2024
54,403,1686,9/4/2024
75,288,1773,9/4/2024
21,221,2309,9/4/2024
57,405,3220,9/4/2024
21,218,3515,9/4/2024
54,403,3620,9/4/2024
41,256,4118,9/4/2024
16,160,5448,9/4/2024
4,310,5787,9/8/2024
13,503,140,9/8/2024
13,503,285,9/8/2024
44,349,420,9/8/2024
5,45,251,9/8/2024
13,66,383,9/8/2024
41,253,653,9/8/2024
9,92,931,9/8/2024
21,221,1289,9/8/2024
26,309,1452,9/8/2024
26,302,1661,9/8/2024
54,401,1888,9/8/2024
54,403,2207,9/8/2024
16,160,2953,9/8/2024
54,401,3789,9/8/2024
26,309,5063,9/8/2024
6,60,5116,9/8/2024
22,234,5888,9/8/2024
9,118,6190,9/8/2024
4,38,7188,9/8/2024
6,59,297,9/9/2024
5,45,412,9/9/2024
5,76,939,9/9/2024
44,349,1148,9/9/2024
7,86,3888,9/9/2024
13,66,384,9/9/2024
13,503,236,9/9/2024
6,85,321,9/9/2024
7,82,4163,9/9/2024
12,152,568,9/9/2024
41,257,1234,9/9/2024
21,218,1368,9/9/2024
21,221,1407,9/9/2024
20,235,1739,9/9/2024
4,37,1767,9/9/2024
16,160,2021,9/9/2024
16,160,2157,9/9/2024
54,403,2307,9/9/2024
9,108,2789,9/9/2024
4,310,2929,9/9/2024
54,401,3366,9/9/2024
20,216,3581,9/9/2024
54,401,4208,9/9/2024
22,234,5469,9/9/2024
9,110,5671,9/9/2024
26,302,7179,9/9/2024
6,85,322,9/10/2024
6,59,744,9/10/2024
13,503,275,9/10/2024
13,66,408,9/10/2024
7,86,2239,9/10/2024
7,81,381,9/10/2024
5,45,1022,9/10/2024
7,74,535,9/10/2024
26,304,1060,9/10/2024
3,104,1085,9/10/2024
41,256,1675,9/10/2024
16,160,1906,9/10/2024
22,232,2185,9/10/2024
20,235,2420,9/10/2024
54,403,3232,9/10/2024
20,216,3262,9/10/2024
9,107,3527,9/10/2024
26,302,3864,9/10/2024
4,300,4065,9/10/2024
54,401,4272,9/10/2024
9,107,4446,9/10/2024
22,234,5358,9/10/2024
5,45,6467,9/11/2024
7,87,2769,9/11/2024
7,74,536,9/11/2024
7,81,407,9/11/2024
5,55,565,9/11/2024
6,59,1103,9/11/2024
13,503,288,9/11/2024
13,66,449,9/11/2024
12,149,264,9/11/2024
9,107,1087,9/11/2024
26,304,1096,9/11/2024
60,475,1870,9/11/2024
22,232,2528,9/11/2024
54,401,3454,9/11/2024
3,93,4368,9/11/2024
54,401,5234,9/11/2024
26,305,5298,9/11/2024
6,61,5388,9/11/2024
26,305,5481,9/11/2024
54,403,5763,9/11/2024
6,59,1279,9/15/2024
6,62,546,9/15/2024
13,503,249,9/15/2024
6,80,395,9/15/2024
44,47,181,9/15/2024
13,46,918,9/15/2024
14,14,990,9/15/2024
4,38,1829,9/15/2024
75,315,2565,9/15/2024
6,63,2724,9/15/2024
22,234,3633,9/15/2024
60,471,5628,9/15/2024
26,298,2704,9/16/2024
6,78,470,9/16/2024
7,77,5245,9/16/2024
7,505,512,9/16/2024
6,62,915,9/16/2024
7,83,280,9/16/2024
6,80,397,9/16/2024
6,59,1837,9/16/2024
6,60,194,9/16/2024
13,46,399,9/16/2024
9,116,666,9/16/2024
9,118,811,9/16/2024
4,39,1130,9/16/2024
54,391,1200,9/16/2024
54,376,1492,9/16/2024
21,218,1519,9/16/2024
21,218,1564,9/16/2024
20,316,2548,9/16/2024
22,234,2574,9/16/2024
4,37,2712,9/16/2024
54,403,5235,9/16/2024
6,67,3297,9/17/2024
6,569,1041,9/17/2024
7,505,964,9/17/2024
7,77,3279,9/17/2024
6,78,490,9/17/2024
7,81,1303,9/17/2024
4,42,1030,9/17/2024
75,314,1399,9/17/2024
60,473,2007,9/17/2024
44,47,2123,9/17/2024
21,218,2572,9/17/2024
9,109,2591,9/17/2024
21,218,2605,9/17/2024
21,259,2638,9/17/2024
4,36,2928,9/17/2024
6,64,3584,9/17/2024
75,291,3588,9/17/2024
7,87,2404,9/18/2024
6,62,2993,9/18/2024
6,80,1958,9/18/2024
7,505,500,9/18/2024
13,68,3390,9/18/2024
6,78,1494,9/18/2024
7,81,3319,9/18/2024
13,46,165,9/18/2024
41,253,294,9/18/2024
44,47,427,9/18/2024
7,505,500,9/18/2024
75,314,1465,9/18/2024
9,105,1957,9/18/2024
60,473,2187,9/18/2024
46,368,2554,9/18/2024
4,35,3222,9/18/2024
21,218,3251,9/18/2024
21,218,3486,9/18/2024
6,60,3500,9/18/2024
22,285,4378,9/18/2024
26,304,1039,9/22/2024
6,569,2763,9/22/2024
7,505,3136,9/22/2024
7,70,755,9/22/2024
7,77,290,9/22/2024
13,68,3585,9/22/2024
13,46,345,9/22/2024
6,61,462,9/22/2024
4,38,621,9/22/2024
9,116,968,9/22/2024
22,234,1537,9/22/2024
9,107,1541,9/22/2024
75,288,1759,9/22/2024
22,234,1886,9/22/2024
16,160,2366,9/22/2024
6,60,3298,9/22/2024
6,63,3425,9/22/2024
4,300,1166,9/23/2024
6,84,330,9/23/2024
13,68,3591,9/23/2024
6,80,3320,9/23/2024
7,77,901,9/23/2024
7,505,3763,9/23/2024
44,47,240,9/23/2024
4,38,627,9/23/2024
9,91,955,9/23/2024
9,105,987,9/23/2024
6,60,1186,9/23/2024
22,234,1591,9/23/2024
16,160,2184,9/23/2024
22,232,2255,9/23/2024
12,5,314,9/24/2024
6,80,3567,9/24/2024
6,59,4298,9/24/2024
7,71,861,9/24/2024
7,86,1235,9/24/2024
7,83,5479,9/24/2024
9,92,174,9/24/2024
13,46,523,9/24/2024
6,63,752,9/24/2024
16,160,2095,9/24/2024
75,312,2312,9/24/2024
60,472,2317,9/24/2024
6,64,2718,9/24/2024
9,105,5347,9/24/2024
4,39,6576,9/24/2024
6,78,464,9/24/2024
12,119,619,9/25/2024
6,569,5808,9/25/2024
7,506,1198,9/25/2024
7,71,945,9/25/2024
6,78,440,9/25/2024
6,67,5091,9/25/2024
13,46,180,9/25/2024
6,61,527,9/25/2024
9,92,974,9/25/2024
22,234,1823,9/25/2024
9,110,2091,9/25/2024
76,286,2437,9/25/2024
60,473,3260,9/25/2024
6,63,5959,9/25/2024
4,39,6887,9/25/2024
7,71,4299,9/26/2024
26,305,1385,9/29/2024
12,121,4166,9/29/2024
7,87,3391,9/29/2024
