Walmart Store Number,Tracking Number,Ship date ,Status ,Delivered date,Service type ,Shipper company ,Recipient,Recipient address ,Recipient state ,Recipient postal ,Received by ,Scheduled delivery date ,Status with details ,,,,,,
746,732792804804,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,3401 S 31ST ST,TX,76502,LLEJI,,"Delivered: 3/25/2024 12:19 pm Signed for by:LLEJI; Temple, TX",,,,,,
939,732792804815,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,4320 FRANKLIN AVE,TX,76710,TSIMMONITT,,"Delivered: 3/25/2024 11:30 am Signed for by:TSIMMONITT; Waco, TX",,,,,,
1073,732792804826,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1710 CENTRAL TEXAS EXPY,TX,76550,DWARD,,"Delivered: 3/25/2024 10:38 am Signed for by:DWARD; Lampasas, TX",,,,,,
1154,732792804837,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1435 E MAIN ST,TX,78624,KAREN,,"Delivered: 3/25/2024 1:09 pm Signed for by:KAREN; Fredericksburg, TX",,,,,,
1232,732792804848,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,2604 N MAIN ST,TX,76513,KKRISTEB,,"Delivered: 3/25/2024 10:01 am Signed for by:KKRISTEB; Belton, TX",,,,,,
1254,732792804859,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1521 INTERSTATE 35 N,TX,76705,SSUE,,"Delivered: 3/25/2024 10:05 am Signed for by:SSUE; Waco, TX",,,,,,
5317,732792804860,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,9300 S INTERSTATE 35 STE B,TX,78748,LSEIDERS,,"Delivered: 3/25/2024 10:14 am Signed for by:LSEIDERS; Austin, TX",,,,,,
6929,732792804870,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,6801 W ADAMS AVE,TX,76502,SSMITH,,"Delivered: 3/25/2024 10:26 am Signed for by:SSMITH; Temple, TX",,,,,,
181,732792805064,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,800 JAMES BOWIE DR,TX,75570,GHOOPER,,"Delivered: 3/25/2024 11:18 am Signed for by:GHOOPER; New Boston, TX",,,,,,
2123,732792805075,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,4000 NEW BOSTON RD,TX,75501,SSHAVERS,,"Delivered: 3/25/2024 11:21 am Signed for by:SSHAVERS; Texarkana, TX",,,,,,
131,732792805086,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,2311 S JEFFERSON AVE,TX,75455,MLIZ,,"Delivered: 3/25/2024 12:42 pm Signed for by:MLIZ; Mount Pleasant, TX",,,,,,
146,732792805097,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1102 US HIGHWAY 271 NORTH,TX,75644,CROCKWELL,,"Delivered: 3/25/2024 12:42 pm Signed for by:CROCKWELL; Gilmer, TX",,,,,,
163,732792805101,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,4810 NORTH ST,TX,75965,MVALENCIA,,"Delivered: 3/25/2024 12:20 pm Signed for by:MVALENCIA; Nacogdoches, TX",,,,,,
165,732792805112,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,2121 US HIGHWAY 79 S,TX,75654,DFFORD,,"Delivered: 3/25/2024 9:59 am Signed for by:DFFORD; Henderson, TX",,,,,,
180,732792805123,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1311 S JACKSON ST,TX,75766,SBOLTON,,"Delivered: 3/25/2024 9:50 am Signed for by:SBOLTON; Jacksonville, TX",,,,,,
226,732792805134,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,201 LOOP 59,TX,75551,TTREADWAY,,"Delivered: 3/25/2024 11:15 am Signed for by:TTREADWAY; Atlanta, TX",,,,,,
364,732792805145,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,765 HURST STREET,TX,75935,JEDWARDS,,"Delivered: 3/25/2024 1:43 pm Signed for by:JEDWARDS; Center, TX",,,,,,
398,732792805156,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,515 E LOOP 281,TX,75605,RROLLINS,,"Delivered: 3/25/2024 12:13 pm Signed for by:RROLLINS; Longview, TX",,,,,,
399,732792805167,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,2440 GILMER RD,TX,75604,TSPENCER,,"Delivered: 3/25/2024 9:48 am Signed for by:TSPENCER; Longview, TX",,,,,,
516,732792805178,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1200 W MAIN ST,TX,75156,XSWILLING,,"Delivered: 3/25/2024 10:04 am Signed for by:XSWILLING; Mabank, TX",,,,,,
523,732792805189,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,4609 NW LOOP 436,TX,75633,MMOSD,,"Delivered: 3/25/2024 1:26 pm Signed for by:MMOSD; Carthage, TX",,,,,,
572,732792805190,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1201 STONE ST,TX,75662,JJULIE,,"Delivered: 3/25/2024 9:10 am Signed for by:JJULIE; Kilgore, TX",,,,,,
918,732792805204,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,1701 E END BLVD N,TX,75670,EMARTINEZ,,"Delivered: 3/25/2024 11:36 am Signed for by:EMARTINEZ; Marshall, TX",,,,,,
1044,732792805215,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,5050 TROUP HWY,TX,75707,JBATES,,"Delivered: 3/25/2024 11:13 am Signed for by:JBATES; Tyler, TX",,,,,,
3828,732792805226,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL MESQUITE,Walmart,4006 ESTES PKWY,TX,75603,CCAROL,,"Delivered: 3/25/2024 9:33 am Signed for by:CCAROL; Longview, TX",,,,,,
6467,732792805237,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,450 S SOUTHEAST LOOP 323,TX,75702,AAPRIL,,"Delivered: 3/25/2024 10:27 am Signed for by:AAPRIL; Tyler, TX",,,,,,
67,732792805307,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,600 HIGHWAY 71 N,AR,71953,JLONG,,"Delivered: 3/25/2024 10:20 am Signed for by:JLONG; Mena, AR",,,,,,
1108,732792805362,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,705 S CONSTITUTION AVE,LA,71263,SSTILL,,"Delivered: 3/25/2024 11:23 am Signed for by:SSTILL; Oak Grove, LA",,,,,,
307,732792805373,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1025 GLENWOOD DR,LA,71291,CCLOMAN,,"Delivered: 3/25/2024 10:00 am Signed for by:CCLOMAN; West Monroe, LA",,,,,,
405,732792805384,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2204 S 5TH ST,LA,71446,LHARN,,"Delivered: 3/25/2024 10:34 am Signed for by:LHARN; Leesville, LA",,,,,,
450,732792805395,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,9550 MANSFIELD RD,LA,71118,ZTHLMAS,,"Delivered: 3/25/2024 2:38 pm Signed for by:ZTHLMAS; Shreveport, LA",,,,,,
376,732792805400,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2536 AIRLINE DR,LA,71111,CCHAMBERS,,"Delivered: 3/25/2024 10:50 am Signed for by:CCHAMBERS; Bossier City, LA",,,,,,
448,732792805410,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6235 W PORT AVE,LA,71129,ADENISE,,"Delivered: 3/25/2024 9:41 am Signed for by:ADENISE; Shreveport, LA",,,,,,
3107,732792805421,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,24403 W INTERSTATE 10,TX,78257,JLINDEROTH,,"Delivered: 3/25/2024 10:42 am Signed for by:JLINDEROTH; San Antonio, TX",,,,,,
4131,732792805432,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,9427 CULEBRA RD,TX,78251,DBAILEY,,"Delivered: 3/25/2024 10:38 am Signed for by:DBAILEY; San Antonio, TX",,,,,,
3106,732792805443,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,8538 INTERSTATE HWY 35 S,TX,78211,SSERNA,,"Delivered: 3/25/2024 10:08 am Signed for by:SSERNA; San Antonio, TX",,,,,,
2864,732792805465,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6703 W LOOP 1604 N,TX,78254,LVILLANVA,,"Delivered: 3/25/2024 11:37 am Signed for by:LVILLANVA; San Antonio, TX",,,,,,
765,732792805476,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,16503 NACOGDOCHES RD,TX,78247,ALUTHER,,"Delivered: 3/25/2024 9:00 am Signed for by:ALUTHER; San Antonio, TX",,,,,,
901,732792805487,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,550 SOUTH 123 BYPASS,TX,78155,DHESTER,,"Delivered: 3/25/2024 10:08 am Signed for by:DHESTER; Seguin, TX",,,,,,
288,732792805498,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,115 COBB MILL RD,TX,75979,AGAY,,"Delivered: 3/25/2024 3:33 pm Signed for by:AGAY; Woodville, TX",,,,,,
408,732792805502,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,8585 MEMORIAL BLVD,TX,77640,SWILLIAMS,,"Delivered: 3/25/2024 10:14 am Signed for by:SWILLIAMS; Port Arthur, TX",,,,,,
384,732792805513,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,100 NO. LHS DRIVE,TX,77657,YWINGER,,"Delivered: 3/25/2024 11:22 am Signed for by:YWINGER; Lumberton, TX",,,,,,
275,732792805524,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1620 W CHURCH ST,TX,77351,FFLET,,"Delivered: 3/25/2024 10:54 am Signed for by:FFLET; Livingston, TX",,,,,,
482,732792805535,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,301 N COLUMBIA DR,TX,77486,BBRENDA,,"Delivered: 3/25/2024 1:38 pm Signed for by:BBRENDA; West Columbia, TX",,,,,,
462,732792805546,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,400 HIGHWAY 35 BYP N,TX,77511,AANGELA,,"Delivered: 3/25/2024 12:52 pm Signed for by:AANGELA; Alvin, TX",,,,,,
504,732792805557,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6702 SEAWALL BLVD,TX,77551,RRANEE,,"Delivered: 3/25/2024 9:13 am Signed for by:RRANEE; Galveston, TX",,,,,,
567,732792805568,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,475 STATE HIGHWAY 36 N,TX,77836,SMICH,,"Delivered: 3/25/2024 1:17 pm Signed for by:SMICH; Caldwell, TX",,,,,,
437,732792805579,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,310 OVERCREEK WAY,TX,77474,JJANETTE,,"Delivered: 3/25/2024 12:34 pm Signed for by:JJANETTE; Sealy, TX",,,,,,
446,732792805580,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1620 E MAIN ST,TX,77864,CSANDLES,,"Delivered: 3/25/2024 2:52 pm Signed for by:CSANDLES; Madisonville, TX",,,,,,
546,732792805590,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5330 FM 1640 RD,TX,77469,JJENIE,,"Delivered: 3/25/2024 12:33 pm Signed for by:JJENIE; Richmond, TX",,,,,,
752,732792805605,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5200 FAIRMONT PKWY,TX,77505,MMARTHA,,"Delivered: 3/25/2024 10:50 am Signed for by:MMARTHA; Pasadena, TX",,,,,,
768,732792805616,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1313 N FRY RD,TX,77449,SCORREST,,"Delivered: 3/25/2024 10:40 am Signed for by:SCORREST; Katy, TX",,,,,,
772,732792805627,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3506 HIGHWAY 6 S,TX,77082,SOLLISON,,"Delivered: 3/25/2024 10:38 am Signed for by:SOLLISON; Houston, TX",,,,,,
808,732792805638,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,121 HIGHWAY 332 W,TX,77566,KTRIM,,"Delivered: 3/25/2024 12:50 pm Signed for by:KTRIM; Lake Jackson, TX",,,,,,
872,732792805649,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1919 N MAIN ST,TX,77581,SAVALOS,,"Delivered: 3/25/2024 12:34 pm Signed for by:SAVALOS; Pearland, TX",,,,,,
915,732792805650,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,11210 W AIRPORT BLVD,TX,77477,MMICHEALA,,"Delivered: 3/25/2024 10:16 am Signed for by:MMICHEALA; Stafford, TX",,,,,,
951,732792805660,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,625 HIGHWAY 290 E,TX,77445,KMAYS,,"Delivered: 3/25/2024 10:09 am Signed for by:KMAYS; Hempstead, TX",,,,,,
1040,732792805671,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,15955 FM 529 RD,TX,77095,ATORRES,,"Delivered: 3/25/2024 9:55 am Signed for by:ATORRES; Houston, TX",,,,,,
1103,732792805682,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3450 FM 1960 RD W,TX,77068,MPIT,,"Delivered: 3/25/2024 10:24 am Signed for by:MPIT; Houston, TX",,,,,,
1150,732792805693,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1815 BROTHERS BLVD,TX,77845,ACAMBEL,,"Delivered: 3/25/2024 11:50 am Signed for by:ACAMBEL; College Station, TX",,,,,,
1186,732792805708,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2121 HIGHWAY 146 BYP,TX,77575,MFEW,,"Delivered: 3/25/2024 11:06 am Signed for by:MFEW; Liberty, TX",,,,,,
2066,732792805719,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2727 DUNVALE RD,TX,77063,TSMITH,,"Delivered: 3/25/2024 10:24 am Signed for by:TSMITH; Houston, TX",,,,,,
2505,732792805720,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5501 HIGHWAY 6,TX,77459,SSALAZAR,,"Delivered: 3/25/2024 12:15 pm Signed for by:SSALAZAR; Missouri City, TX",,,,,,
2718,732792805730,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,9555 S POST OAK RD,TX,77096,RANDERSON,,"Delivered: 3/25/2024 10:19 am Signed for by:RANDERSON; Houston, TX",,,,,,
3226,732792805741,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,25108 MARKET PLACE DR,TX,77494,MFITZPATRICK,,"Delivered: 3/25/2024 11:23 am Signed for by:MFITZPATRICK; Katy, TX",,,,,,
3298,732792805752,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,255 FM 518 RD,TX,77565,SSJ,,"Delivered: 3/25/2024 9:57 am Signed for by:SSJ; Kemah, TX",,,,,,
3500,732792805763,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5655 E SAM HOUSTON PKWY N,TX,77015,LANNA,,"Delivered: 3/25/2024 10:55 am Signed for by:LANNA; Houston, TX",,,,,,
3510,732792805774,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1710 BROADWAY ST,TX,77581,SLEWIS,,"Delivered: 3/25/2024 1:24 pm Signed for by:SLEWIS; Pearland, TX",,,,,,
3584,732792805785,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5405 SOUTH RICE AVENUE,TX,77081,FHENNINGTON,,"Delivered: 3/25/2024 2:23 pm Signed for by:FHENNINGTON; Houston, TX",,,,,,
3585,732792805796,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2901 RILEY FUZZEL RD,TX,77386,SSABRINA,,"Delivered: 3/25/2024 10:42 am Signed for by:SSABRINA; Spring, TX",,,,,,
3640,732792805800,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1118 SILBER RD,TX,77055,FBEAL,,"Delivered: 3/25/2024 10:48 am Signed for by:FBEAL; Houston, TX",,,,,,
3827,732792805811,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5660 W GRAND PKWY S,TX,77406,PPAULA,,"Delivered: 3/25/2024 10:35 am Signed for by:PPAULA; Richmond, TX",,,,,,
4298,732792805822,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,9235 N SAM HOUSTON PKWY E,TX,77396,IISABEL,,"Delivered: 3/25/2024 11:16 am Signed for by:IISABEL; Humble, TX",,,,,,
5091,732792805833,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,26270 NORTHWEST FWY,TX,77429,CWATKINS,,"Delivered: 3/25/2024 10:27 am Signed for by:CWATKINS; Cypress, TX",,,,,,
5449,732792805844,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,9929 HWY 6,TX,77459,NMARINAAAA,,"Delivered: 3/25/2024 12:05 pm Signed for by:NMARINAAAA; Missouri City, TX",,,,,,
5612,732792805855,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2391 S WAYSIDE DR,TX,77023,VVASQUE,,"Delivered: 3/25/2024 10:52 am Signed for by:VVASQUE; Houston, TX",,,,,,
1405,732792805903,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4600 7TH ST,TX,77414,ECORDERO,,"Delivered: 3/25/2024 12:34 pm Signed for by:ECORDERO; Bay City, TX",,,,,,
5246,732792805925,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,10388 US 59 HWY,TX,77488,AGUERRERA,,"Delivered: 3/25/2024 12:23 pm Signed for by:AGUERRERA; Wharton, TX",,,,,,
147,732792806027,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,401 N US HIGHWAY 75,TX,75020,COFFUTT,,"Delivered: 3/25/2024 10:54 am Signed for by:COFFUTT; Denison, TX",,,,,,
148,732792806038,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,3855 LAMAR AVE,TX,75462,ALOVE,,"Delivered: 3/25/2024 11:59 am Signed for by:ALOVE; Paris, TX",,,,,,
202,732792806049,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,16066 STATE HIGHWAY 121,TX,75035,RRUPAL,,"Delivered: 3/25/2024 12:02 pm Signed for by:RRUPAL; Frisco, TX",,,,,,
206,732792806050,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2041 N REDBUD BLVD,TX,75069,AADOLFO,,"Delivered: 3/25/2024 10:00 am Signed for by:AADOLFO; McKinney, TX",,,,,,
260,732792806060,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1200 N HIGHWAY 77,TX,75165,BBONNIE,,"Delivered: 3/25/2024 11:50 am Signed for by:BBONNIE; Waxahachie, TX",,,,,,
265,732792806071,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1900 W MOORE AVE,TX,75160,CWELCH,,"Delivered: 3/25/2024 10:26 am Signed for by:CWELCH; Terrell, TX",,,,,,
417,732792806082,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1750 S BROADWAY ST,TX,75482,SSTEPHANIE,,"Delivered: 3/25/2024 9:38 am Signed for by:SSTEPHANIE; Sulphur Springs, TX",,,,,,
427,732792806093,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,7401 INTERSTATE HIGHWAY 30,TX,75402,WWALMART,,"Delivered: 3/25/2024 9:49 am Signed for by:WWALMART; Greenville, TX",,,,,,
471,732792806108,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,150 N INTERSTATE 35 E,TX,75146,TWILLIAMS,,"Delivered: 3/25/2024 1:58 pm Signed for by:TWILLIAMS; Lancaster, TX",,,,,,
789,732792806119,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,200 US HIGHWAY 80 E,TX,75149,VRENEE,,"Delivered: 3/25/2024 9:52 am Signed for by:VRENEE; Mesquite, TX",,,,,,
880,732792806120,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4100 W AIRPORT FWY,TX,75062,WWILSON,,"Delivered: 3/25/2024 12:08 pm Signed for by:WWILSON; Irving, TX",,,,,,
947,732792806141,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,401 E US HIGHWAY 82,TX,75092,MFENN,,"Delivered: 3/25/2024 9:18 am Signed for by:MFENN; Sherman, TX",,,,,,
1055,732792806152,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,5302 N GARLAND AVE,TX,75040,WWMS,,"Delivered: 3/25/2024 11:16 am Signed for by:WWMS; Garland, TX",,,,,,
1117,732792806163,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6001 N CENTRAL EXPY,TX,75023,CCARMEN,,"Delivered: 3/25/2024 10:43 am Signed for by:CCARMEN; Plano, TX",,,,,,
1118,732792806174,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,12300 LAKE JUNE RD,TX,75180,PCASE,,"Delivered: 3/25/2024 8:56 am Signed for by:PCASE; Balch Springs, TX",,,,,,
1216,732792806185,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1213 E TRINITY MILLS RD,TX,75006,WWILLIAM,,"Delivered: 3/25/2024 12:45 pm Signed for by:WWILLIAM; Carrollton, TX",,,,,,
1800,732792806196,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1801 MARKETPLACE DR,TX,75041,MMIRJANA,,"Delivered: 3/25/2024 11:06 am Signed for by:MMIRJANA; Garland, TX",,,,,,
2086,732792806200,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1700 DALLAS PKWY,TX,75093,IBANEASH,,"Delivered: 3/25/2024 10:35 am Signed for by:IBANEASH; Plano, TX",,,,,,
2105,732792806211,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,4122 L B J FWY,TX,75244,TTIFFANY,,"Delivered: 3/25/2024 10:09 am Signed for by:TTIFFANY; Dallas, TX",,,,,,
2427,732792806222,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,9301 FOREST LN,TX,75243,GGENNA,,"Delivered: 3/25/2024 9:22 am Signed for by:GGENNA; Dallas, TX",,,,,,
2649,732792806233,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,1635 MARKET PLACE BLVD,TX,75063,LJACKSON,,"Delivered: 3/25/2024 9:59 am Signed for by:LJACKSON; Irving, TX",,,,,,
2667,732792806244,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,7401 SAMUELL BLVD,TX,75228,AGUERRERO,,"Delivered: 3/25/2024 9:42 am Signed for by:AGUERRERO; Dallas, TX",,,,,,
2883,732792806255,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,8801 OHIO DR,TX,75024,CCHRISTINE,,"Delivered: 3/25/2024 10:58 am Signed for by:CCHRISTINE; Plano, TX",,,,,,
2918,732792806266,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,730 W EXCHANGE PKWY,TX,75013,BBUDDY,,"Delivered: 3/25/2024 9:57 am Signed for by:BBUDDY; Allen, TX",,,,,,
2926,732792806277,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,6000 COIT RD,TX,75023,SSHAH,,"Delivered: 3/25/2024 12:20 pm Signed for by:SSHAH; Plano, TX",,,,,,
2973,732792806288,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,115 WEST FM 544,TX,75094,FARAUJO,,"Delivered: 3/25/2024 11:55 am Signed for by:FARAUJO; Plano, TX",,,,,,
3014,732792806299,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,200 SHORT BLVD,TX,75232,ARAMIREZ,,"Delivered: 3/25/2024 10:39 am Signed for by:ARAMIREZ; Dallas, TX",,,,,,
3224,732792806303,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,555 W INTERSTATE 30,TX,75043,JLARA,,"Delivered: 3/25/2024 9:06 am Signed for by:JLARA; Garland, TX",,,,,,
3225,732792806314,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2501 LAKEVIEW PKWY,TX,75088,TTURNER,,"Delivered: 3/25/2024 10:55 am Signed for by:TTURNER; Rowlett, TX",,,,,,
3406,732792806336,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,15220 MONTFORT RD,TX,75248,FDOCK,,"Delivered: 3/25/2024 10:03 am Signed for by:FDOCK; Dallas, TX",,,,,,
3432,732792806347,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,951 W BELT LINE RD,TX,75115,MLUNA,,"Delivered: 3/25/2024 10:49 am Signed for by:MLUNA; Desoto, TX",,,,,,
4164,732792806369,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,300 KINGS FORT PKWY,TX,75142,DWHOBREY,,"Delivered: 3/25/2024 10:14 am Signed for by:DWHOBREY; Kaufman, TX",,,,,,
5191,732792806406,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,802 E US HIGHWAY 80,TX,75126,DDP,,"Delivered: 3/25/2024 11:24 am Signed for by:DDP; Forney, TX",,,,,,
5210,732792806417,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,2050 N HIGHWAY 78,TX,75098,NHUGHES,,"Delivered: 3/25/2024 2:11 pm Signed for by:NHUGHES; Wylie, TX",,,,,,
5288,732792806439,3/22/24,Delivered,3/25/24,FedEx Ground,ORORA VISUAL,Walmart,220 N HIGHWAY 175,TX,75159,SMARTINEZ,,"Delivered: 3/25/2024 12:03 pm Signed for by:SMARTINEZ; Seagoville, TX",,,,,,
